Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Resultado de Intermediação Financeira;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Resultado com Transações de Pagamento;;;;Outras Receitas / Despesas;;;;;;;;;;;Resultado antes da Tributação e Participações (x) = (k) + (l) + (w);Imposto de Renda e Contribuição Social (y);Participações no Lucro (z);Lucro Líquido (aa) = (x) + (y) + (z);
;;;;;;;;;;Rendas de Aplicações Interfinanceiras de Liquidez;;;;Rendas de Títulos e Valores Mobiliários;;;;;Rendas de Operações de Crédito;;;;;Rendas de Arrendamento Financeiro (d);Rendas de Outras Operações com Características de Concessão de Crédito (e);Resultado com Perda Esperada;;;;;;;Despesas de Captações;;;;;Despesas de Instrumentos de Dívida Elegíveis a Capital (h);Resultado com Derivativos (i);Outros Resultados de Intermediação Financeira (j);Resultado de Intermediação Financeira (k) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h) + (i) + (j);Resultado com Serviços por Transações de Pagamento (l1);Resultados de Perda Esperada com Transações de Pagamento (l2);Outros Resultados com Transações de Pagamento (l3);Resultado com Transações de Pagamento (l);Rendas de Tarifas Bancárias (m);Outras Rendas de Prestação de Serviços (n);Despesas de Pessoal (o);Despesas Administrativas (p);Resultado com Perdas Esperadas de Outras Operações (q);Despesas de Juros Sobre Capital Próprio de Cooperativas (r);Despesas Tributárias (s);Resultado de Participações (t);Outras Receitas (u);Outras Despesas (v);Outras Receitas / Despesas (w)= (m) + (n) + (o) +  (p) + (q) + (r) + (s) + (t) + (u) + (v);;;;;
;;;;;;;;;;Receita de Juros com Aplicações Interfinanceiras de Liquidez (a1);Ajuste de Variação Cambial de Aplicações Interfinanceiras de Liquidez (a2);Ajuste a Valor Justo e Ajuste de Hedge de Valor Justo de Aplicações Interfinanceiras de Liquidez (a3);Rendas de Aplicações Interfinanceiras de Liquidez (a);Receita de Juros com TVM (b1);Ajuste de Variação Cambial de TVM (b2);Ajuste a Valor Justo e Ajuste de Hedge de Valor Justo de TVM (b3);Outros Resultados de TVM (b4);Rendas de Títulos e Valores Mobiliários (b);Receita de Juros com Operações de Crédito (c1);Ajuste de Variação Cambial de Operações de Crédito (c2);Ajuste a Valor Justo e Ajuste de Hedge de Valor Justo de Operações de Crédito (c3);Outros Resultados de Operações de Crédito (c4);Rendas de Operações de Crédito (c);;;Resultado com Perda Esperada de Aplicações Interfinanceiras de Liquidez (f1);Resultado com Perda Esperada de TVM (f2);Resultado com Perda Esperada de Operações de Crédito (f3);Resultado com Perda Esperada de Arrendamento (f4);Resultado com Perda Esperada de Outras Operações com Características de Concessão de Crédito(f5);Resultado com Perda Esperada de Outros Ativos Geradores de Renda (f6);Resultado com Perda Esperada (f);Despesa de Juros com Captações (g1);Ajuste de Variação Cambial de Captações (g2);Ajuste de Hedge de Valor Justo de Captações (g3);Outros Resultados de Captações (g4);Despesas de Captações (g);;;;;;;;;;;;;;;;;;;;;;;;
DATANOMIK BRASIL INSTITUICAO DE PAGAMENTO LTDA;47438068;n4;S5;I;3;SAO PAULO;SP;03/2025;3.795;0;0;0;0;89;0;0;5;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;0;0;0;0;0;613;-44;-684;0;0;-79;0;3;-2;-193;-99;0;0;-99
DAUX SOCIEDADE DE CRÉDITO DIRETO S.A.;34846868;n1;S5;I;2;LINS;SP;03/2025;4.351;0;0;0;0;0;0;0;46;46;623;0;0;7;630;0;0;0;0;-254;0;0;0;-254;0;0;0;0;0;0;0;0;422;0;0;0;0;0;17;-174;-139;0;0;-37;0;0;0;-333;89;-110;0;-21
DAYCOVAL;51987;b1;S3;C;2;SAO PAULO;SP;03/2025;81.171.518;75.639;-2.860;0;72.779;695.183;4.868;8.585;19.172;727.807;1.766.871;-433.364;125.838;46.989;1.506.335;157.170;23.785;0;-5.412;208.163;8.297;-237.996;9.998;-16.950;-1.823.464;755.022;-21.980;-8.548;-1.098.970;0;-379.527;17.575;1.010.004;2.223;-114.318;0;-112.096;53.814;63.375;-224.065;-236.762;-8.900;0;-106.501;5.169;525.807;-237.108;-165.169;732.739;-219.890;-61.036;451.812
DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;77162881;n2;S4;I;2;CURITIBA;PR;03/2025;2.251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;513;513;0;0;0;0;29;0;-369;-242;0;0;-42;0;4;-35;-656;-143;0;0;-143
DELCRED SOCIEDADE DE CRÉDITO DIRETO S.A.;38224857;n1;S5;I;2;ARACAJU;SE;03/2025;326.107;0;0;0;0;7.279;0;0;0;7.279;362;0;0;0;362;0;0;0;0;-48;0;0;0;-48;0;0;0;0;0;0;0;0;7.594;3.566;0;0;3.566;0;158;-484;-5.802;0;0;-974;0;30;-3.164;-10.237;923;-192;-156;575
DELTA GLOBAL SOCIEDADE DE CRÉDITO DIRETO S.A.;55823094;n1;S4;I;2;SAO PAULO;SP;03/2025;236;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;-58;-695;0;0;-3;0;0;0;-756;-749;0;0;-749
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;S4;I;1;SALVADOR;BA;03/2025;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;S4;I;1;SAO PAULO;SP;03/2025;4.231.935;0;0;0;0;41.305;0;0;2.510;43.814;108.381;0;0;4.964;113.345;0;0;0;125;-20.076;0;0;0;-19.952;-17.706;6.159;783;0;-10.764;0;-8.746;224;117.922;0;0;0;0;194;13.229;-17.553;-21.842;259;0;-7.431;0;9.765;-15.093;-38.472;79.450;-35.965;-18;43.467
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;b1;S3;I;3;SAO PAULO;SP;03/2025;14.816.449;232.762;0;0;232.762;62.178;0;7.501;-19.437;50.242;49.626;0;0;0;49.626;0;8.154;734;-24.965;-128;0;-710;2;-25.067;-158.746;-69.980;0;-1.024;-229.750;0;-541.112;645.171;190.026;0;0;0;0;68;47.319;-77.161;-60.542;-4.506;0;-22.212;0;27.483;-38.143;-127.693;62.333;-31.225;0;31.108
DEUTSCHE SPARKASSEN LEASING DO BRASIL BANCO MÚLTIPLO S.A.;23511655;b2;S4;I;3;SAO PAULO;SP;03/2025;718.683;0;0;0;0;0;0;0;0;0;16.880;-4.060;0;0;12.820;6.009;0;0;0;-7.217;-31;0;0;-7.248;-16.927;5.494;-119;0;-11.552;0;-1.358;0;-1.329;0;0;0;0;0;102;-4.024;-3.723;0;0;-742;0;1.896;-283;-6.774;-8.102;2.376;0;-5.727
DGBK CREDIT S.A. - SOCIEDADE DE CRÉDITO DIRETO.;48584954;n1;S5;I;2;SALVADOR;BA;03/2025;8.624;0;0;0;0;2;0;0;0;2;724;0;0;0;724;0;0;0;0;-5;0;0;0;-5;0;0;0;0;0;0;0;0;721;0;0;0;0;0;0;-78;-624;0;0;-34;0;1;-8;-742;-21;0;0;-21
DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;33851064;n2;S4;I;2;RIO DE JANEIRO;RJ;03/2025;10.136;0;0;0;0;169;0;0;4;174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;288;0;462;0;0;0;0;0;249;-331;-641;0;0;-35;0;3;0;-755;-293;0;0;-293
DIRECAO S.A. CREDITO, FINANCIAMENTO E INVESTIMENTO;58158387;n1;S5;I;2;SANTOS;SP;03/2025;67.427;0;0;0;0;786;0;0;978;1.764;267;0;0;703;969;0;0;0;0;-56;0;0;0;-56;0;0;0;0;0;0;0;7;2.683;0;0;0;0;0;0;-523;-335;0;0;-117;0;75;0;-900;1.783;-306;-69;1.409
DLOCAL BRASIL INSTITUIÇÃO DE PAGAMENTO S.A.;25021356;n4;S5;I;3;SAO PAULO;SP;03/2025;834.494;0;0;0;0;4.359;0;0;0;4.359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-11.447;0;0;0;-11.447;0;0;0;-7.088;6.743;0;0;6.743;0;0;-16.606;-4.362;0;0;-6.317;0;10.978;-203;-16.511;-16.855;5.731;0;-11.124
DM INSTITUICAO DE PAGAMENTO S.A.;16581207;n4;S4;C;2;SAO JOSE DOS CAMPOS;SP;03/2025;529.558;9;0;0;9;313;0;0;0;313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4.184;0;0;0;-4.184;0;0;0;-3.863;-33.000;0;0;-33.000;0;0;-15;-4.331;0;0;-200;-642;333;-12;-4.867;-41.729;0;0;-41.729
DMCARD;52357;n1;S4;C;2;SAO JOSE DOS CAMPOS;SP;03/2025;3.119.011;8.590;0;0;8.590;32;0;0;93;125;148.227;0;0;-6.350;141.877;0;-338;0;0;-213.746;0;0;0;-213.746;-45.156;0;0;-383;-45.539;0;0;0;-109.032;-21.121;0;0;-21.121;814;42.890;-208;-61.800;0;0;-10.384;0;6.620;-1.783;-23.850;-154.004;61.567;0;-92.437
DOCK INSTITUIÇÃO DE PAGAMENTO S.A.;13370835;n4;S5;C;2;BARUERI;SP;03/2025;1.936.149;0;0;0;0;47.497;0;0;281;47.777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47.777;1.978;-66;0;1.912;0;0;-16.504;-28.595;0;0;-3.821;0;3.238;-5.541;-51.223;-1.533;-2.826;0;-4.359
DOURADA CORRETORA DE CÂMBIO LTDA.;76641497;n2;S4;I;2;CURITIBA;PR;03/2025;4.458;64;0;0;64;70;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.112;2.246;0;0;0;0;0;11;-714;-926;0;0;-127;0;0;-3;-1.760;486;-143;0;344
DUFRIO FINANCEIRA, CRÉDITO, FINANCIAMENTO E INVESTIMENTOS S.A.;35479592;n1;S5;I;2;PORTO ALEGRE;RS;03/2025;8.778;0;0;0;0;0;0;0;114;114;394;0;0;0;394;0;0;0;0;-16;0;0;0;-16;0;0;0;0;0;0;0;0;492;0;0;0;0;11;0;-205;-944;0;0;-32;0;0;0;-1.171;-679;0;0;-679
E.SIGA SOCIEDADE DE CRÉDITO DIRETO S.A.;56030613;n1;S5;I;2;SAO JOSE DOS PINHAIS;PR;03/2025;3.304;0;0;0;0;26;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;-101;0;0;-1;0;0;0;-103;-76;0;0;-76
EAGLE INSTITUICAO DE PAGAMENTO LTDA.;11414839;n4;S5;C;2;PORTO ALEGRE;RS;03/2025;105.394;0;0;0;0;0;0;3;-1.405;-1.402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.402;0;0;0;0;0;21.179;-341;-697;0;0;-1.424;0;0;-13;18.705;17.302;-2.471;0;14.832
EAGLE SOCIEDADE DE CRÉDITO DIRETO S.A.;45745537;n1;S5;C;2;PORTO ALEGRE;RS;03/2025;51.263;0;0;0;0;0;0;0;197;197;1.473;0;0;28.966;30.439;0;0;0;0;-53;0;0;0;-53;0;0;0;0;0;0;0;0;30.583;0;0;0;0;0;1.247;-778;-20.620;0;0;-2.187;0;490;-69;-21.917;8.665;-2.770;-27;5.868
EASY MONEY SOCIEDADE DE CRÉDITO DIRETO S.A.;56606230;n1;S5;I;2;SAO LEOPOLDO;RS;03/2025;1.560;0;0;0;0;0;0;0;0;0;12;0;0;0;12;0;0;0;0;-4;0;0;0;-4;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;-82;0;0;1;0;15;0;-67;-59;-5;0;-64
EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;89784367;n2;S5;I;2;CURITIBA;PR;03/2025;758;0;0;0;0;20;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;18;0;0;0;0;0;7;0;-54;0;0;-2;0;0;0;-48;-29;0;0;-29
EBANX INSTITUICAO DE PAGAMENTOS LTDA.;21018182;n4;S5;I;2;CURITIBA;PR;03/2025;1.010.673;0;0;0;0;0;0;0;21.454;21.454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.454;7.155;0;0;7.155;0;2.667;-1.327;-3.519;0;0;-2.897;0;19;-423;-5.481;23.128;-7.064;0;16.064
EBURY BANCO DE CÂMBIO S.A.;13059145;b2;S4;I;3;SAO PAULO;SP;03/2025;208.994;3.357;0;0;3.357;1.024;0;0;0;1.024;0;0;0;0;0;0;0;0;0;0;0;0;-125;-125;0;0;0;0;0;0;-21.884;61.578;43.950;0;0;0;0;0;113;-12.047;-12.017;0;0;-2.140;0;214;-5.560;-31.437;12.513;-6.364;-1.494;4.655
ECONOMISA COMPANHIA HIPOTECÁRIA.;17441197;n1;S5;I;2;BELO HORIZONTE;MG;03/2025;58.677;0;0;0;0;799;0;0;0;799;188;0;0;247;435;0;0;0;0;28;0;0;0;28;-92;0;0;0;-92;0;0;0;1.170;0;0;0;0;0;17;-17;-1.284;0;0;-70;0;412;-4;-946;224;-47;0;176
EDENRED SOLUCOES DE MOBILIDADE E INSTITUICAO DE PAGAMENTO HU S.A.;18587586;n4;S5;C;3;BARUERI;SP;03/2025;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
EDENRED SOLUCOES E INSTITUICAO DE PAGAMENTO AHA S.A.;59158642;n4;S5;C;3;BARUERI;SP;03/2025;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
EFEX INSTITUIÇÃO DE PAGAMENTO S.A.;32820711;n4;S5;I;2;SAO PAULO;SP;03/2025;1.109;13;0;0;13;18;0;0;1;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;625;625;0;109;-194;-508;0;0;-82;0;2;-13;-685;-29;0;0;-29
EFÍ S.A. - INSTITUIÇÃO DE PAGAMENTO;9089356;n4;S5;C;2;OURO PRETO;MG;03/2025;589.677;0;-12;0;-12;15.620;0;0;0;15.620;0;0;0;0;0;0;0;0;-2;0;0;0;0;-2;-228;0;0;0;-228;0;0;-446;14.931;41.542;-97;0;41.445;0;1;-22.445;-23.772;0;0;-4.294;-1.041;311;-285;-51.525;4.851;-1.601;0;3.250
EFX CORRETORA DE CÂMBIO LTDA.;94968518;n2;S4;I;2;SAO PAULO;SP;03/2025;6.586;0;0;0;0;19;0;129;0;148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;888;1.036;0;0;0;0;0;5;-334;-647;0;0;-48;0;65;0;-959;77;-18;0;60
EMCASH SERVIÇOS FINANCEIROS SOCIEDADE DE EMPRÉSTIMO ENTRE PESSOAS S.A.;34139916;n1;S5;I;2;BELO HORIZONTE;MG;03/2025;2.135;0;0;0;0;42;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;574;-154;-391;0;0;-79;0;462;0;412;453;0;0;453
EMPRESA BRASILEIRA DE BENEFICIOS E PAGAMENTOS INSTITUICAO DE PAGAMENTO LTDA;33449007;n4;S5;I;2;SAO PAULO;SP;03/2025;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
ENTREPAY INSTITUICAO DE PAGAMENTO S.A;17887874;n4;S5;C;2;SAO PAULO;SP;03/2025;1.218.696;0;0;0;0;0;0;5.045;0;5.045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.655;0;0;0;-1.655;0;0;-153;3.237;2.302;-368;20.649;22.584;0;0;-10.720;-39.122;0;0;-4.958;0;2.316;-50.692;-103.176;-77.356;0;0;-77.356
EQI INVESTIMENTOS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;47965438;n2;S4;I;2;SAO PAULO;SP;03/2025;133.653;361;0;0;361;1.572;0;0;18.291;19.864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-687;0;0;0;-687;0;0;0;19.538;0;0;0;0;0;45.658;-31.723;-43.940;0;0;-6.302;0;12.466;0;-23.840;-4.302;5.495;-9.604;-8.411
EUROINVEST S.A. CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS;34190991;n2;S4;I;2;RIO DE JANEIRO;RJ;03/2025;2.118;0;0;0;0;49;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0;0;0;201;-19;-181;0;0;-37;0;4;-5;-37;12;0;0;12
EWALLY INSTITUIÇÃO DE PAGAMENTO S.A.;714671;n4;S5;I;2;SAO PAULO;SP;03/2025;16.920;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;432;438;-56;0;0;-56;0;1.584;-1.164;-2.304;0;0;-130;0;88;-9;-1.934;-1.553;0;0;-1.553
EXECUTIVE CORRETORA DE CÂMBIO LTDA.;19086249;n2;S5;I;2;NOVO HAMBURGO;RS;03/2025;5.538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.405;2.405;0;0;0;0;448;0;-446;-1.902;0;0;-151;0;4;-136;-2.183;223;-56;0;167
EXIM CORRETORA DE CAMBIO LTDA;73302408;n2;S4;I;2;PORTO ALEGRE;RS;03/2025;15.556;0;0;0;0;10;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;494;504;0;0;0;0;0;260;-303;-538;0;0;-48;0;0;0;-630;-126;0;0;-126
F & F INSTITUICAO DE PAGAMENTO S. A.;38653626;n4;S5;I;2;ITAJAI;SC;03/2025;61.428;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5.027;0;0;5.027;0;0;-1.595;-1.820;0;0;-439;0;314;0;-3.540;1.491;-650;0;842
F.D'GOLD - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;8673569;n2;S4;I;2;SAO PAULO;SP;03/2025;44.200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-325;-325;0;0;0;0;0;0;-940;-4.227;0;0;-478;0;10.178;-653;3.880;3.555;-1.469;0;2.085
FACEBOOK INSTITUIÇÃO DE PAGAMENTO DO BRASIL LTDA.;39321657;n4;S5;I;3;SAO PAULO;SP;03/2025;15.789;0;0;0;0;94;0;0;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;0;0;0;0;0;5.165;-1.892;-1.983;0;0;-262;0;0;0;1.027;1.122;-371;0;751
FACILITA INSTITUICAO DE PAGAMENTO S/A;10789035;n4;S5;I;2;NOVA LIMA;MG;03/2025;11.672;0;0;0;0;0;0;19;7;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-20;7;4.374;0;0;4.374;0;0;-2.297;-836;0;0;-136;0;0;-32;-3.301;1.079;-440;0;639
FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;15581638;n1;S4;C;2;PORTO ALEGRE;RS;03/2025;8.869.851;0;0;0;0;81.819;0;0;-5.049;76.770;298.668;0;0;208.647;507.315;0;0;0;0;0;0;0;0;0;-231.824;0;0;-1.736;-233.560;0;0;0;350.526;0;0;0;0;0;27;-1.268;-197.569;0;0;-15.134;0;101.218;-194.453;-307.180;43.345;-4.562;0;38.783
FAIR CORRETORA DE CAMBIO S.A.;32648370;n2;S4;I;2;SAO PAULO;SP;03/2025;157.390;101;0;0;101;441;0;0;-8;433;0;0;0;0;0;0;0;0;0;0;0;0;51;51;0;0;0;0;0;0;9.629;7;10.220;0;0;0;0;0;8.598;-3.065;-13.597;0;0;-1.356;0;197;-1;-9.224;996;-7;0;989
FAMÍLIA PAULISTA COMPANHIA HIPOTECÁRIA;53146221;n1;S5;I;2;SANTOS;SP;03/2025;17.111;0;0;0;0;194;0;0;0;194;7;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201;0;0;0;0;0;271;-244;-796;0;0;-78;0;852;-175;-169;31;-12;0;20
FATORI SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;5669150;n1;S5;I;2;JOINVILLE;SC;03/2025;1.224;0;0;0;0;0;0;0;0;0;37;0;0;0;37;0;0;0;0;-1;0;0;0;-1;0;0;0;-7;-7;0;0;0;30;0;0;0;0;0;0;0;-74;0;0;-1;0;0;0;-76;-46;0;0;-46
FFA SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;24537861;n1;S5;I;2;SAO PAULO;SP;03/2025;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
FFCRED SOCIEDADE DE CRÉDITO DIRETO S.A..;39738065;n1;S5;I;2;ERECHIM;RS;03/2025;68.480;213;0;716;928;0;0;0;0;0;253;0;0;3;256;0;0;0;0;-85;0;0;0;-85;0;0;0;0;0;0;0;0;1.099;0;0;0;0;6;365;-306;-444;0;0;-90;0;0;0;-469;631;-151;0;480
FIDD DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;37678915;n2;S4;I;2;SAO PAULO;SP;03/2025;18.708;86;0;0;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;0;0;0;0;0;3.060;-1.991;-1.404;0;0;-408;0;1.295;-165;387;473;-125;0;349
FIDEM SOCIEDADE DE CRÉDITO DIRETO S/A;45716916;n1;S5;I;2;SANTA MARIA;RS;03/2025;1.576;0;0;0;0;0;0;1;0;1;260;0;0;0;260;0;0;0;0;-332;0;0;0;-332;0;0;0;0;0;0;0;0;-72;0;0;0;0;59;29;-78;-458;0;0;-36;0;0;-38;-521;-593;0;0;-593
FIDO SOCIEDADE DE EMPRÉSTIMO ENTRE PESSOAS S.A.;40819834;n1;S5;I;2;BRASILIA;DF;03/2025;1.295;0;0;0;0;10;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;6;0;-92;0;0;-1;0;0;0;-87;-77;0;0;-77
FIDÚCIA SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LIMITADA.;4307598;n1;S5;I;2;SOROCABA;SP;03/2025;87.814;1.185;0;706;1.891;0;0;2;0;2;0;0;0;0;0;0;0;0;0;-5;0;0;0;-5;0;0;0;0;0;0;0;0;1.888;0;0;0;0;559;2.874;-1.410;-2.741;0;0;-257;0;308;-3;-669;1.219;-408;0;811
FIDUCIAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;10280601;n2;S5;I;2;BELO HORIZONTE;MG;03/2025;969;0;0;0;0;19;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;365;-50;-141;0;0;-36;0;0;0;137;156;0;0;156
FINAMAX S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;411939;n1;S5;I;2;JUNDIAI;SP;03/2025;327.042;0;0;0;0;1;0;3.701;0;3.702;15.589;0;0;-128;15.461;0;0;0;0;-3.853;0;0;0;-3.853;-8.678;0;0;-86;-8.764;0;0;0;6.546;0;0;0;0;0;58;-1.919;-3.951;0;0;-560;0;360;-176;-6.188;358;-731;0;-372
FINANCRED - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA.;27348513;n1;S5;I;2;CAMPO GRANDE;MS;03/2025;2.026;0;0;0;0;0;0;0;0;0;190;0;0;1;191;0;0;0;0;-42;0;0;0;-42;0;0;0;0;0;0;0;0;149;0;0;0;0;4;0;-97;-77;0;0;-11;0;0;0;-180;-31;30;0;-2
FINAXIS;51688;b1;S4;C;2;CURITIBA;PR;03/2025;82.354;0;0;0;0;290;0;0;73;364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-7;-7;0;0;334;691;0;0;0;0;794;13.705;-8.049;-7.208;0;0;-1.359;0;344;-69;-1.843;-1.152;-149;0;-1.300
FINAZO SOCIEDADE DE CRÉDITO DIRETO S.A.;48703302;n1;S5;I;2;BALNEARIO CAMBORIU;SC;03/2025;873;0;0;0;0;0;0;24;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;145;-67;-154;0;0;-9;0;0;0;-85;-61;0;0;-61
FINLEV SOCIEDADE DE CRÉDITO DIRETO S.A.;44564204;n1;S5;I;2;BELEM;PA;03/2025;2.353;0;0;0;0;0;0;1;0;1;314;0;0;1;316;0;0;0;0;-6;0;0;0;-6;0;0;0;-50;-50;0;0;0;260;0;0;0;0;0;0;-24;-63;0;0;-15;0;1;0;-102;159;-35;0;123
FINNET S/A - TECNOLOGIA E INSTITUICAO DE PAGAMENTO;5607266;n4;S5;I;2;SAO PAULO;SP;03/2025;55.304;0;0;0;0;116;0;21;0;137;0;0;0;0;0;0;-131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;8;0;0;8;0;22.210;-9.725;-7.129;0;0;-1.388;-8.328;280;-65;-4.145;-4.131;-109;0;-4.241
FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;36266751;n2;S4;C;2;SAO PAULO;SP;03/2025;6.243;0;0;0;0;59;0;10;65;133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;0;0;0;0;0;854;-72;-872;0;0;-48;0;0;-37;-175;-41;16;0;-25
