Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito;Títulos e Valores Mobiliários;Passivo Exigível;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA (e);Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS DE EXTRAÇÃO DE FERRO E METAIS BÁSICOS DA REGIÃO DE CONGONHAS LTDA. - COOFERSE;71384697;b3S;S5;I;2;CONGONHAS;MG;09/2025;9.078;6.912;1.105;962;0;8.115;172;8.115;108,07%;6,56%;0;0
PENTAGONO S/A DTVM - PRUDENCIAL;1000083773;n2;S5;I;2;RIO DE JANEIRO;RJ;09/2025;9.057;0;7.686;4.194;0;4.863;2.287;4.853;19,65%;NA%;3;0
CRETOVALE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA VALE;28145589;b3S;S5;I;2;VITORIA;ES;09/2025;9.031;3.713;4.950;1.372;0;7.659;14;7.700;86,72%;1,79%;0;1
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN - CRED MORLAN;731320;b3S;S5;I;2;ORLANDIA;SP;09/2025;8.969;7.627;598;232;0;8.738;291;8.738;121,85%;0,00%;0;0
NOSSA TERRA BRASIL COOPERATIVA DE CRÉDITO;49204605;b3S;S5;I;2;CAJATI;SP;09/2025;8.946;4.910;3.922;194;0;8.752;1;8.731;105,96%;0,04%;0;0
ALL IN CRED SCD - PRUDENCIAL;1000087085;n1;S5;I;2;SAO PAULO;SP;09/2025;8.911;989;7.298;4.043;6;4.867;-676;-1.459;-50,47%;0,00%;2;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS LTDA;42100982;b3S;S5;I;2;RIO DE JANEIRO;RJ;09/2025;8.887;1.460;100;356;248;8.532;3;8.392;97,06%;41,58%;0;1
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO TELEFÔNICA;57598120;b3S;S5;I;2;SAO PAULO;SP;09/2025;8.775;6.208;1.959;484;0;8.291;178;8.242;103,97%;0,55%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS;96409263;b3S;S5;I;2;ILHA SOLTEIRA;SP;09/2025;8.696;6.486;2.133;163;0;8.533;202;8.517;115,37%;0,08%;0;0
SETHI SCD - PRUDENCIAL;1000087016;n1;S5;I;2;FLORIANOPOLIS;SC;09/2025;8.481;2.189;5.963;104;0;8.377;192;8.092;104,01%;0,00%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO - DIVISÃO VIDRO PLANO;48140925;b3S;S5;I;2;MAUA;SP;09/2025;8.233;4.434;3.482;510;0;7.723;212;7.708;102,14%;0,05%;0;0
VERT DTVM - PRUDENCIAL;1000087171;n2;S4;I;2;SAO PAULO;SP;09/2025;7.990;0;1.137;4.406;1.751;3.584;838;NI;NI%;NA%;2;0
GERU SCD - PRUDENCIAL;1000085290;n1;S5;I;3;SAO PAULO;SP;09/2025;7.960;2.480;499;1.522;557;6.438;135;6.438;96,10%;0,00%;2;0
COOPSEBRAE - COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO SEBRAE/PB, SEBRAE/RN, SESC/PB, SENAC/PB, SENAR/PB E FAEPA/PB;41219353;b3S;S5;I;2;JOAO PESSOA;PB;09/2025;7.952;4.154;3.493;2.946;2.529;5.005;27;4.968;84,49%;0,26%;0;0
PEAK SEP - PRUDENCIAL;1000085881;n1;S5;I;2;SAO PAULO;SP;09/2025;7.893;0;0;6.504;0;1.389;142;1.389;35,57%;0,00%;2;0
PAGPRIME IP - PRUDENCIAL;1000086880;n4;NA;I;2;GOIANIA;GO;09/2025;7.884;0;0;5.225;2.693;2.658;923;NI;NI%;NA%;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EATON;73077398;b3S;S5;I;2;VALINHOS;SP;09/2025;7.759;4.368;3.006;436;0;7.323;10;7.325;113,25%;0,00%;0;1
RAPIDIUM SCMEPP - PRUDENCIAL;1000085575;n1;S5;I;2;TOLEDO;PR;09/2025;7.725;6.612;361;3.891;3.689;3.834;-455;3.834;53,58%;0,00%;2;0
SAYGO CC - PRUDENCIAL;1000085795;n2;S4;I;2;JUNDIAI;SP;09/2025;7.654;0;105;6.144;0;1.510;185;1.306;15,00%;NA%;2;0
APROMS NET IP - PRUDENCIAL;1000087573;n4;NA;I;2;DOURADOS;MS;09/2025;7.558;420;4.264;232;17;7.326;251;7.166;240,65%;NA%;1;0
DUFRIO CFI - PRUDENCIAL;1000085324;n1;S5;I;2;PORTO ALEGRE;RS;09/2025;7.452;3.742;3.462;314;0;7.138;-936;7.088;68,83%;0,01%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DO GRUPO DANA - COOPDANA;91018408;b3S;S5;I;2;GRAVATAI;RS;09/2025;7.213;5.259;0;256;0;6.957;145;6.957;134,72%;0,01%;0;0
EFX CC LTDA. - PRUDENCIAL;1000082248;n2;S4;I;2;SAO PAULO;SP;09/2025;7.186;0;5.318;2.369;0;4.816;274;1.316;15,83%;NA%;2;0
MONOPÓLIO CC - PRUDENCIAL;1000084356;n2;S4;I;2;BELEM;PA;09/2025;7.170;0;4;2.794;0;4.376;-283;NI;NI%;NA%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MOSAIC FERTILIZANTES DE UBERABA - COPERURA LTDA.;17607375;b3S;S5;I;2;UBERABA;MG;09/2025;7.154;3.479;3.065;377;0;6.777;101;6.778;104,33%;2,54%;0;0
MONETARIE SCD - PRUDENCIAL;1000085991;n1;S5;I;2;PORTO ALEGRE;RS;09/2025;7.150;215;0;5.827;5.112;1.324;-97;1.008;87,41%;5,43%;2;0
BRX CC LTDA. - PRUDENCIAL;1000082413;n2;S4;I;2;RIO DE JANEIRO;RJ;09/2025;7.097;0;0;5.803;0;1.294;-217;1.294;9,45%;NA%;2;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA RICLAN;6077760;b3S;S5;I;2;RIO CLARO;SP;09/2025;6.918;2.832;3.706;509;0;6.409;130;6.447;101,87%;0,34%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MAGNESITA REFRATÁRIOS S.A. LTDA. - CECREM;913314;b3S;S5;I;2;CONTAGEM;MG;09/2025;6.886;1.576;4.903;654;0;6.232;34;6.233;91,29%;0,12%;0;0
EXECUTIVE CC LTDA. - PRUDENCIAL;1000082468;n2;S5;I;2;NOVO HAMBURGO;RS;09/2025;6.876;0;27;2.956;0;3.919;297;3.892;18,88%;NA%;3;0
ZIPDIN SCD - PRUDENCIAL;1000085221;n1;S5;I;2;SAO PAULO;SP;09/2025;6.834;581;0;3.864;0;2.970;30;1.270;11,98%;1,82%;2;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE TRANSPORTES COLETIVOS RODOVIÁRIOS DE PASSAGEIROS DO GRANDE RIO LTDA;141155;b3S;S5;I;2;SAO GONCALO;RJ;09/2025;6.760;1.825;2.966;525;0;6.235;51;6.249;98,01%;7,19%;0;1
DGBK CREDIT SCD - PRUDENCIAL;1000086543;n1;S5;I;2;SALVADOR;BA;09/2025;6.743;5.945;488;491;85;6.251;-163;6.172;114,54%;0,11%;2;0
TURCAMBIO CC LTDA. - PRUDENCIAL;1000082334;n2;S5;I;2;IMBITUBA;SC;09/2025;6.724;0;0;1.784;0;4.940;-108;4.940;51,86%;NA%;10;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA OWENS CORNING FIBERGLAS AMÉRICA DO SUL;48172860;b3S;S5;I;2;RIO CLARO;SP;09/2025;6.717;3.530;2.982;1.298;1.018;5.419;48;5.403;89,76%;0,19%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE CERÂMICA - COOPASPACER;2541707;b3S;S5;I;2;SANTA GERTRUDES;SP;09/2025;6.709;2.545;3.724;1.216;873;5.493;207;5.478;85,93%;0,41%;0;0
FONTECRED SCD - PRUDENCIAL;1000084954;n1;S5;I;2;LAGOA DA PRATA;MG;09/2025;6.700;3.845;203;3.917;911;2.782;-98;2.674;22,52%;48,78%;2;0
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS PROFESSORES ESTADUAIS DA REGIÃO METROPOLITANA DE PORTO ALEGRE - EDUCREDI;5419025;b3S;S5;I;2;PORTO ALEGRE;RS;09/2025;6.651;1.027;0;1.180;0;5.471;3;5.468;192,60%;1,16%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO LORENZETTI;44905255;b3S;S5;I;2;SAO PAULO;SP;09/2025;6.638;2.740;3.389;361;0;6.277;261;6.277;100,34%;0,01%;0;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA COMPANHIA INDUSTRIAL CATAGUASES E DA BAUMINAS LTDA. - COOPECIC;19495266;b3S;S5;I;2;CATAGUASES;MG;09/2025;6.627;4.326;2.008;889;0;5.738;167;5.729;95,88%;1,89%;0;0
LEND SCD - PRUDENCIAL;1000085276;n1;S5;C;2;SAO PAULO;SP;09/2025;6.613;0;1.259;6.082;4.241;531;13;NI;NI%;NI%;3;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS ITAÚ;43446335;b3S;S5;I;2;ITAU DE MINAS;MG;09/2025;6.608;1.372;5.194;597;0;6.011;180;6.011;92,13%;0,00%;0;0
BR-CAPITAL DTVM S.A. - PRUDENCIAL;1000083814;n2;S4;I;2;SAO PAULO;SP;09/2025;6.403;0;3.041;932;0;5.471;546;NI;NI%;NA%;2;0
ARC CORRETORA CAMBIO S.A. - PRUDENCIAL;1000082066;n2;S4;I;2;SANTOS;SP;09/2025;6.392;0;582;1.861;0;4.531;238;4.531;28,61%;NA%;2;0
PAY IP - PRUDENCIAL;1000087920;n4;NA;I;3;PORTO ALEGRE;RS;09/2025;6.384;0;740;3.888;245;2.496;-2.314;NI;NI%;NA%;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS UNILEVER DO BRASIL;53272365;b3S;S5;I;2;VALINHOS;SP;09/2025;6.377;3.252;2.774;464;0;5.913;183;5.913;100,45%;2,00%;0;0
IDEA MAKER IP - PRUDENCIAL;1000086914;n4;NA;I;2;SAO PAULO;SP;09/2025;6.376;0;3.945;4.501;1.550;1.875;-1.226;1.875;80,25%;NA%;1;0
VUON SCD - PRUDENCIAL;1000087872;n1;S5;I;2;SAO PAULO;SP;09/2025;6.368;57;30;181;0;6.187;-315;6.187;3.963,81%;0,00%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO MAUÁ E EMPRESAS COLIGADAS LTDA. - COOPMAUÁ;5048575;b3S;S5;I;2;SAO GONCALO;RJ;09/2025;6.363;1.200;3.056;638;0;5.725;13;5.722;113,50%;0,12%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO - COOPERMEL;1504952;b3S;S5;I;2;SAO PAULO;SP;09/2025;6.243;3.262;2.923;618;0;5.626;185;5.611;96,18%;0,12%;0;0
MAGNUM SCD - PRUDENCIAL;1000085984;n1;S5;I;2;SAO PAULO;SP;09/2025;6.232;116;3.123;5.061;1.425;1.171;-813;-1.945;-207,25%;0,00%;2;0
BOA VIAGEM SCC LTDA. - PRUDENCIAL;1000082080;n2;S4;I;2;RECIFE;PE;09/2025;6.226;77;0;790;0;5.435;-119;5.241;14,36%;NA%;13;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA FIAÇÃO ALPINA - COOPERALPINA;55319370;b3S;S5;I;2;MORUNGABA;SP;09/2025;6.225;3.217;2.355;194;0;6.031;168;6.016;109,18%;0,27%;0;0
Z1 INSTITUIÇÃO DE PAGAMENTO - PRUDENCIAL;1000087102;n4;NA;I;3;SAO PAULO;SP;09/2025;6.190;0;114;1.125;0;5.065;6.663;5.065;57,81%;NA%;1;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS FERROVIÁRIAS NO ESTADO DE SÃO PAULO;53932869;b3S;S5;I;2;OSASCO;SP;09/2025;6.037;3.744;1.890;154;0;5.883;136;5.848;107,17%;1,57%;0;0
INTRA INVESTIMENTOS DTVM - PRUDENCIAL;1000084301;n2;S4;C;2;SAO PAULO;SP;09/2025;6.005;0;4.597;3.163;0;2.842;-26;2.829;15,15%;NA%;2;0
TROCKA CC  - PRUDENCIAL;1000084796;n2;S4;I;2;RIO DE JANEIRO;RJ;09/2025;5.991;0;2.437;4.514;0;1.477;42;1.477;11,20%;NA%;2;0
INSTITUIÇÃO DE PAGAMENTOS MAPS - PRUDENCIAL;1000087308;n4;NA;I;2;SAO PAULO;SP;09/2025;5.991;0;0;964;31;5.027;-667;-785;-14,25%;NA%;1;0
LP DO BRASIL IP - PRUDENCIAL;1000088053;n4;NA;I;3;CAMPINAS;SP;09/2025;5.984;0;0;2.000;0;3.983;-242;NI;NI%;NA%;1;0
MONERY IP - PRUDENCIAL;1000087164;n4;NA;I;2;BARUERI;SP;09/2025;5.950;0;5.875;249;0;5.701;75;NI;NI%;NA%;1;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE BEBEDOURO - COOCRESB.;5969937;b3S;S5;I;2;BEBEDOURO;SP;09/2025;5.778;4.197;1.097;2.739;2.548;3.040;-21;NI;NI%;NI%;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.;1819799;b3S;S5;I;2;VOLTA REDONDA;RJ;09/2025;5.758;2.607;2.669;678;0;5.080;78;5.080;97,53%;5,71%;0;0
COOPERATIVA DE CRÉDITO DOS BANCÁRIOS DE SÃO PAULO E MUNICÍPIOS LIMÍTROFES;3422007;b3S;S5;I;2;SAO PAULO;SP;09/2025;5.678;2.707;2.450;3.424;3.060;2.254;-30;2.244;40,90%;2,21%;0;4
IUPI IP - PRUDENCIAL;1000087195;n4;NA;I;2;UBERLANDIA;MG;09/2025;5.662;0;334;92;0;5.570;33;313;82,10%;NA%;1;0
SWILE IP - PRUDENCIAL;1000088163;n4;NA;I;3;SAO PAULO;SP;09/2025;5.590;0;5.463;1.580;193;4.010;-278;4.010;283,51%;NA%;1;0
PERCAPITAL SCD - PRUDENCIAL;1000086426;n1;S5;I;2;CAMPO GRANDE;MS;09/2025;5.554;289;2.517;2.135;0;3.419;1.601;NI;NI%;NI%;2;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES DO MUNICIPIO DE SANTO ANDRÉ - SP - CECRESA;512839;b3S;S5;I;2;SANTO ANDRE;SP;09/2025;5.517;5.043;10;3.004;2.660;2.513;-593;2.513;54,60%;1,69%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GERDAU - AÇOS FINOS PIRATINI;88952130;b3S;S5;I;2;CHARQUEADAS;RS;09/2025;5.517;1.952;3.455;208;0;5.309;112;5.325;100,45%;1,22%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CNC, SESC E SENAC ADMINISTRAÇÕES NACIONAIS LTDA.;30304919;b3S;S5;I;2;RIO DE JANEIRO;RJ;09/2025;5.509;3.744;742;348;0;5.160;113;5.160;124,39%;0,08%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RECKITT BENCKISER;44223196;b3S;S5;I;2;SAO PAULO;SP;09/2025;5.490;3.926;93;71;0;5.419;35;5.412;136,63%;0,06%;0;0
MOTTU SCD - PRUDENCIAL;1000085757;n1;S5;I;3;SAO PAULO;SP;09/2025;5.437;0;5.245;10;0;5.428;147;5.428;88,79%;0,00%;2;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE PORTO ALEGRE;3990888;b3S;S5;I;2;PORTO ALEGRE;RS;09/2025;5.384;3.533;0;787;49;4.597;21;4.596;111,23%;6,73%;0;0
DAPPER SCD - PRUDENCIAL;1000086402;n1;S5;I;2;BLUMENAU;SC;09/2025;5.282;5.038;158;47;0;5.235;-281;5.235;118,20%;0,04%;2;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DOS LABORATORIOS B.BRAUN LTDA;30586895;b3S;S5;I;2;SAO GONCALO;RJ;09/2025;5.139;2.689;2.224;483;0;4.656;19;4.658;98,71%;0,40%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SELENE;72952138;b3S;S5;I;2;CERQUILHO;SP;09/2025;5.129;2.411;2.279;172;0;4.957;194;4.942;104,76%;0,08%;0;0
BELVO IP - PRUDENCIAL;1000086433;n4;NA;I;3;SAO PAULO;SP;09/2025;5.113;0;0;1.172;0;3.941;805;3.941;51,88%;NA%;1;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO AKZO NOBEL BRASIL - COOP AKZONOBEL;57996878;b3S;S5;I;2;MAUA;SP;09/2025;4.997;1.857;2.153;620;0;4.377;37;4.362;116,43%;0,00%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS PLASCAR;17411307;b3S;S5;I;2;JUNDIAI;SP;09/2025;4.938;1.354;2.130;1.706;0;3.232;33;3.217;69,11%;0,00%;0;0
APUSDIGITAL IP - PRUDENCIAL;1000088565;n4;NA;I;2;SAO PAULO;SP;09/2025;4.931;0;4.931;20;0;4.910;382;4.910;361,79%;NA%;1;0
BANSUR JM SCD - PRUDENCIAL;1000085812;n1;S5;I;2;BELO HORIZONTE;MG;09/2025;4.915;2.848;1.123;172;0;4.743;42;4.778;118,95%;0,95%;2;0
NUMBRS SCD - PRUDENCIAL;1000085410;n1;S5;I;2;SAO PAULO;SP;09/2025;4.907;0;3.509;1.485;1.361;3.423;32;3.423;323,01%;0,00%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNESP - COOPUNESP;69136075;b3S;S5;I;2;RIO CLARO;SP;09/2025;4.894;2.055;2.344;857;638;4.037;77;4.023;91,65%;4,60%;0;0
ATICCA SCD PRUDENCIAL;1000085946;n1;S5;I;2;ARARAQUARA;SP;09/2025;4.765;2.280;0;1.236;1.178;3.529;41;3.529;122,47%;0,00%;2;0
RED SCD - PRUDENCIAL;1000086316;n1;S5;I;2;SAO PAULO;SP;09/2025;4.683;0;0;156;8;4.527;-66;4.415;184,63%;0,00%;2;0
CV INVESTIMENTOS DTVM - PRUDENCIAL;1000087865;n2;S4;I;2;SAO PAULO;SP;09/2025;4.670;0;3.412;347;0;4.323;-421;3.307;696,79%;NA%;2;0
BAMAQ CAPITAL SCD - PRUDENCIAL;1000086691;n1;S5;I;2;CONTAGEM;MG;09/2025;4.620;332;2.815;81;0;4.538;22;4.012;98,62%;0,09%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA COOPEDER LTDA - COOPCREDER;21130869;b3S;S5;I;2;BELO HORIZONTE;MG;09/2025;4.607;928;3.260;594;0;4.013;812;4.122;89,16%;4,74%;0;0
DOURADA CORRETORA - PRUDENCIAL;1000082224;n2;S4;I;2;CURITIBA;PR;09/2025;4.598;0;2.337;1.785;0;2.812;209;2.812;13,33%;NA%;3;0
SQUID SCD - PRUDENCIAL;1000087755;n1;S5;I;2;CAXIAS DO SUL;RS;09/2025;4.596;0;2.984;1.407;0;3.189;124;3.189;66,22%;0,00%;2;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DE ÓRGAOS GESTORES DE RECURSOS HÍDRICOS DO ESTADO DE SÃO PAULO - COOPERHIDRO;53800488;b3S;S5;I;2;SAO PAULO;SP;09/2025;4.530;2.134;1.712;769;358;3.761;-108;3.761;97,14%;0,34%;0;0
FREEX CC - PRUDENCIAL;1000087652;n2;S5;I;3;SAO PAULO;SP;09/2025;4.523;0;3.469;836;0;3.687;-388;3.442;200,22%;NA%;2;0
DASCAM CC LTDA - PRUDENCIAL;1000081964;n2;S5;I;2;SAO PAULO;SP;09/2025;4.493;0;1.037;1.793;0;2.700;113;2.700;16,66%;NA%;2;0
MH SCD - PRUDENCIAL;1000087188;n1;S5;I;2;CIANORTE;PR;09/2025;4.401;266;3.332;212;124;4.189;-48;NI;NI%;NI%;2;0
PALMA SCD - PRUDENCIAL;1000086873;n1;S5;I;2;SAO PAULO;SP;09/2025;4.336;188;3.818;204;0;4.132;74;4.132;91,15%;5,45%;2;0
MUEVY IP - PRUDENCIAL;1000087487;n4;NA;I;2;BARUERI;SP;09/2025;4.224;0;733;147;0;4.077;-258;2.456;42,52%;NA%;1;0
HBI SCD - PRUDENCIAL;1000083041;n1;S5;I;2;LEOPOLDINA;MG;09/2025;4.187;1.676;2;1.362;0;2.825;483;2.825;63,12%;6,99%;2;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ESTABELECIMENTOS HOSPITALARES DO SUL DO ESTADO DO ESPIRITO SANTO - SULCRED;31746993;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;09/2025;4.099;3.765;116;219;0;3.880;75;3.880;113,48%;5,08%;0;0
CAROL DTVM LTDA. - PRUDENCIAL;1000084095;n2;S5;I;2;SAO PAULO;SP;09/2025;4.064;0;0;735;0;3.329;165;3.329;110,54%;NA%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE KYN COMÉRCIO VAREJISTA E ATACADISTA - COOPER KYN;2230138;b3S;S5;I;2;JUNDIAI;SP;09/2025;4.027;2.397;1.372;400;0;3.626;41;3.626;101,27%;0,25%;0;0
GLOBAL SCM LTDA - PRUDENCIAL;1000083278;n1;S5;I;2;AMERICANA;SP;09/2025;4.012;157;12;2.432;2.181;1.581;38;1.581;45,65%;4,79%;2;0
UNICRED DTVM - PRUDENCIAL;1000088187;n2;S4;I;2;PORTO ALEGRE;RS;09/2025;4.006;0;2.235;1.481;0;2.525;55;2.525;45,98%;NA%;1;0
SOCRED S.A. SCM - PRUDENCIAL;1000083247;n1;S5;I;2;BELEM;PA;09/2025;3.916;3.296;0;180;79;3.736;278;3.570;111,78%;0,18%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMPRESA SUPERMERCADOS JAU SERVE - COOPERJS;3400651;b3S;S5;I;2;JAU;SP;09/2025;3.916;1.573;2.288;169;0;3.747;70;3.747;132,19%;0,00%;0;0
P R DO BRASIL IP - PRUDENCIAL;1000087614;n4;NA;I;3;SAO PAULO;SP;09/2025;3.891;0;3.789;94;0;3.797;51;3.797;3.971,64%;NA%;1;0
GDC PART SERV FIDUC DTVM LTDA - PRUDENCIAL;1000084208;n2;S5;I;2;RIO DE JANEIRO;RJ;09/2025;3.852;0;3.259;1.533;0;2.319;401;2.319;41,71%;NA%;3;0
MÉRITO DTVM - PRUDENCIAL;1000085874;n2;S4;I;2;SAO PAULO;SP;09/2025;3.753;0;0;952;817;2.801;42;2.448;30,48%;NA%;2;0
VBS SCD - PRUDENCIAL;1000087377;n1;S5;I;3;SAO PAULO;SP;09/2025;3.701;1;3.403;445;263;3.256;-339;3.256;807,24%;0,00%;2;0
FATURACRED SCD - PRUDENCIAL;1000088091;n1;S5;I;2;VITORIA;ES;09/2025;3.695;2.068;1.414;236;0;3.459;-336;3.459;116,89%;0,00%;2;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FIEPB, SESI, SENAI, IEL E DO CONDOMÍNIO EDIFÍCIO AGOSTINHO VELLOSO DA SILVEIRA (CEAVS  - CREDFISP LTDA.;5747018;b3S;S5;I;2;CAMPINA GRANDE;PB;09/2025;3.690;1.401;2.158;469;0;3.220;15;3.211;89,15%;0,74%;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA ASCAR/EMATER-RS LTDA-CRESAL;90278987;b3S;S5;I;2;PORTO ALEGRE;RS;09/2025;3.687;1.563;1.960;516;289;3.170;77;3.181;90,84%;0,01%;0;0
COOPESTADO - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NA REGIÃO METROPOLITANA DO ESTADO DO RIO DE JANEIRO LIMITADA;4995006;b3S;S5;I;2;RIO DE JANEIRO;RJ;09/2025;3.657;2.445;824;326;0;3.330;-47;NI;NI%;NI%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO SUGGAR LTDA.;548980;b3S;S5;I;2;BELO HORIZONTE;MG;09/2025;3.631;2.800;326;85;0;3.546;-10;3.546;115,11%;0,02%;0;0
DELTA GLOBAL SCD - PRUDENCIAL;1000087937;n1;S4;I;2;SAO PAULO;SP;09/2025;3.619;2.507;835;629;0;2.990;-930;2.991;109,23%;1,67%;2;0
BCP SECURITIES DTVM - PRUDENCIAL;1000087418;n2;S4;I;3;RIO DE JANEIRO;RJ;09/2025;3.615;0;2.259;272;0;3.342;-517;2.317;138,56%;NA%;2;0
DATANOMIK BRASIL IP - PRUDENCIAL;1000087470;n4;NA;I;3;SAO PAULO;SP;09/2025;3.574;0;3.046;1.068;0;2.506;-190;2.470;93,50%;NA%;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ACUMENT BRASIL;45068632;b3S;S5;I;2;ATIBAIA;SP;09/2025;3.569;2.738;495;202;0;3.367;15;3.367;112,63%;0,05%;0;0
BIT SCD - PRUDENCIAL;1000088077;n1;S5;I;2;CAMPINAS;SP;09/2025;3.554;0;3.552;36;0;3.518;-19;3.518;90,02%;0,00%;2;0
PERSONAL SCD - PRUDENCIAL;1000087803;n1;S5;I;2;FLORIANOPOLIS;SC;09/2025;3.550;0;3.549;6;0;3.545;45;3.545;95,13%;0,00%;2;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO EXPRESSO PRINCESA DOS CAMPOS;1551820;b3S;S5;I;2;PONTA GROSSA;PR;09/2025;3.539;2.807;0;33;0;3.507;93;NI;NI%;NI%;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA UERJ LTDA. - COOPUERJ;28885036;b3S;S5;I;2;RIO DE JANEIRO;RJ;09/2025;3.516;2.324;587;475;0;3.042;48;3.059;96,20%;6,83%;0;0
BFC SCD - PRUDENCIAL;1000087982;n1;S5;I;2;RECIFE;PE;09/2025;3.462;0;3.382;156;0;3.306;131;NI;NI%;NI%;2;0
