Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
PAYPAL DO BRASIL INSTITUIÇÃO DE PAGAMENTO LTDA.;10878448;n4;S5;I;3;SAO PAULO;SP;09/2023;6.529.756;0;5.969.327;348.744;560.429;-31.058;1;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;09/2023;6.495.216;3.598.458;5.564.845;5.064.524;930.371;51.356;0;39
INDUSTRIAL DO BRASIL;50988;b1;S4;C;2;SAO PAULO;SP;09/2023;6.420.894;4.844.625;5.709.845;5.243.768;711.049;23.369;13;0
WARREN;52333;n2;S4;C;2;PORTO ALEGRE;RS;09/2023;6.355.102;0;6.271.332;6.231.683;83.770;4.761;4;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;S4;I;2;ERECHIM;RS;09/2023;6.298.422;3.805.723;5.598.345;3.538.912;700.077;42.054;0;66
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;S4;I;2;SAO PAULO;SP;09/2023;6.291.665;5.502.206;5.167.129;1.661.946;1.124.536;-5.869;2;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;09/2023;6.224.691;0;5.277.777;12.872;946.913;0;0;0
BANCO BS2 S.A.;71027866;b1;S3;C;2;BELO HORIZONTE;MG;09/2023;6.133.283;1.694.246;5.433.796;4.662.303;699.486;13.426;3;0
MERCADO CRÉDITO SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;37679449;n1;S4;C;3;OSASCO;SP;09/2023;6.074.494;1.950.856;5.492.589;5.367.903;581.905;-12.485;2;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE  DA AMAZÔNIA LTDA - SICOOB CREDISUL;3632872;b3S;S5;I;2;VILHENA;RO;09/2023;5.904.564;4.129.953;4.938.221;3.576.977;966.343;50.325;0;47
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO MT/RR;26555235;b3S;S4;I;2;SORRISO;MT;09/2023;5.828.069;2.322.776;5.006.773;3.552.020;821.296;41.199;0;21
FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;15581638;n1;S4;C;2;PORTO ALEGRE;RS;09/2023;5.803.340;5.087.766;5.409.807;4.066.977;393.533;6.127;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;S4;I;2;DOURADOS;MS;09/2023;5.759.844;2.949.864;4.808.663;3.192.775;951.180;40.652;0;45
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24654881;b3S;S4;I;2;CAMPO GRANDE;MS;09/2023;5.751.355;2.776.125;5.105.833;2.994.178;645.522;29.712;0;40
WILL S.A. INSTITUICAO DE PAGAMENTO;36272465;n4;S4;C;2;SAO PAULO;SP;09/2023;5.701.130;3.961.152;5.799.813;86.606;-98.682;216;1;0
COOPERATIVA CENTRAL DE CRÉDITO UNICRED CONEXÃO LTDA - UNICRED CENTRAL CONEXÃO;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;09/2023;5.674.894;0;5.429.496;0;245.398;1.391;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;S4;I;2;CANARANA;MT;09/2023;5.669.176;3.232.720;4.778.475;1.929.861;890.700;29.521;0;31
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27351731;n1;S4;I;3;PORTO ALEGRE;RS;09/2023;5.650.738;5.865.120;4.568.265;1.035.240;1.082.473;-21.236;2;0
HONDA;51396;b2;S4;C;3;SAO PAULO;SP;09/2023;5.521.771;5.154.026;4.448.003;4.099.032;1.073.768;32.645;4;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE - SICREDI GRANDES RIOS MT/PA/AM;37442605;b3S;S4;I;2;COLIDER;MT;09/2023;5.416.714;2.866.501;4.770.982;2.335.372;645.732;13.560;0;48
PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;S4;I;2;SAO PAULO;SP;09/2023;5.325.436;3.976.016;4.622.332;2.398.931;703.104;1.758;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;S5;I;2;RIO VERDE;GO;09/2023;5.307.627;3.659.559;3.927.438;3.091.181;1.380.189;79.010;0;33
BANCO PACCAR S.A.;28517628;b2;S4;I;3;PONTA GROSSA;PR;09/2023;5.255.812;4.992.049;4.021.016;3.858.243;1.234.797;22.545;2;0
BANCO CATERPILLAR S.A.;2658435;b2;S4;I;3;SAO PAULO;SP;09/2023;5.168.299;4.996.104;4.051.733;3.757.775;1.116.566;32.979;2;0
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;09/2023;5.134.190;9.000;4.888.112;7;246.079;16.262;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO - SICREDI PLANALTO RS/MG;88038260;b3S;S4;I;2;CRUZ ALTA;RS;09/2023;5.045.407;2.476.100;4.033.278;1.695.863;1.012.129;71.224;0;32
