Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito;Títulos e Valores Mobiliários;Passivo Exigível;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
RJI CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;42066258;n2;S4;I;2;RIO DE JANEIRO;RJ;03/2025;11.060;0;3.225;5.273;0;5.787;218;3;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS ELETRICITÁRIOS E DOS TRABALHADORES DAS EMPRESAS DO SETOR DE ENERGIA - COOPCRECE;92825397;b3S;S5;I;2;PORTO ALEGRE;RS;03/2025;11.009;9.162;0;8.633;8.242;2.377;141;0;1
AZIMUT BRASIL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;18684408;n2;S4;I;3;SAO PAULO;SP;03/2025;10.909;0;3.021;7.241;6.387;3.668;-1.052;2;0
GET MONEY CORRETORA DE CÂMBIO S.A.;10853017;n2;S5;I;2;SAO PAULO;SP;03/2025;10.888;0;2.581;2.273;0;8.615;188;2;0
CREDJUST - COOPERATIVA DE CRÉDITO MÚTUO DOS INTEGRANTES DA JUSTIÇA DO TRABALHO DA 13- REGIÃO LTDA.;4608925;b3S;S5;I;2;JOAO PESSOA;PB;03/2025;10.726;10.005;279;3.732;3.058;6.995;22;0;1
CREDIFIT SOCIEDADE DE CRÉDITO DIRETO S.A.;39676772;n1;S5;I;2;SALVADOR;BA;03/2025;10.654;1.086;2.999;7.822;7.235;2.832;45;2;0
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE IGARAPAVA;52623311;b3S;S5;I;2;IGARAPAVA;SP;03/2025;10.528;5.221;0;1.561;0;8.967;29;0;0
CREDI-SHOP - SOCIEDADE DE CRÉDITO DIRETO S.A.;54733010;n1;S5;C;2;TERESINA;PI;03/2025;10.367;262;10.022;129;0;10.238;110;2;0
DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;33851064;n2;S4;I;2;RIO DE JANEIRO;RJ;03/2025;10.136;0;5.753;1.330;16;8.806;-293;3;0
LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;6132348;n2;S5;I;2;RECIFE;PE;03/2025;10.093;0;0;3.426;0;6.667;-462;12;0
PAGARE INSTITUICAO DE PAGAMENTO S.A.;25104230;n4;;I;2;SAO PAULO;SP;03/2025;10.020;317;0;4.113;1.329;5.907;-1.001;1;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA PILKINGTON BRASIL;2104058;b3S;S5;I;2;CACAPAVA;SP;03/2025;9.904;6.625;2.732;179;0;9.725;320;0;0
GLOBAL FINANÇAS SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;11165756;n1;S5;I;2;AMERICANA;SP;03/2025;9.840;239;12;8.299;8.174;1.541;-45;2;0
LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;50579044;n2;S4;I;2;SAO PAULO;SP;03/2025;9.827;0;0;6.978;0;2.850;113;4;0
SOCIALCRED S/A - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE;4316357;n1;S5;I;2;RIO DE JANEIRO;RJ;03/2025;9.797;6.988;2.370;145;0;9.652;22;2;0
A27 INSTITUICAO DE PAGAMENTOS S/A;35534511;n4;;I;2;FLORES DA CUNHA;RS;03/2025;9.731;0;6.790;4.538;4.477;5.193;-9;1;0
ONCRED - SOCIEDADE DE CRÉDITO DIRETO S.A.;44650156;n1;S5;I;2;SAO CAETANO DO SUL;SP;03/2025;9.725;7.951;1.050;761;0;8.964;1.650;2;0
PAGPRIME INSTITUICAO DE PAGAMENTO LTDA;30944783;n4;;I;2;GOIANIA;GO;03/2025;9.592;0;0;6.637;5.015;2.954;-1.239;1;0
BARU;52656;n1;S4;C;2;PORTO ALEGRE;RS;03/2025;9.586;6.252;3.145;470;0;9.116;400;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DISTRITO FEDERAL LTDA. - COOSERVCRED;778858;b3S;S5;I;2;BRASILIA;DF;03/2025;9.539;8.003;29;4.020;3.259;5.519;44;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE DEFESA SOCIAL DO ESTADO DE MINAS GERAIS LTDA. - COOPSESP;5746715;b3S;S5;I;2;BELO HORIZONTE;MG;03/2025;9.515;4.856;4.244;676;0;8.839;4;0;0
GALLERIA - SOCIEDADE DE CRÉDITO DIRETO S/A;51604356;n1;S5;I;2;VOTORANTIM;SP;03/2025;9.513;0;2.383;3.961;0;5.551;-1.097;2;0
G5 SOCIEDADE DE CRÉDITO DIRETO S.A.;51212088;n1;S5;I;2;SAO JOSE;SC;03/2025;9.424;3.594;308;545;532;8.879;12;2;0
NOSSA TERRA COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DE AGRONEGÓCIO E AFINS;49204605;b3S;S5;I;2;CAJATI;SP;03/2025;9.400;5.155;4.096;336;0;9.065;-65;0;0
ALL IN CRED SOCIEDADE DE CREDITO DIRETO S.A.;51414521;n1;S5;I;2;SAO PAULO;SP;03/2025;9.359;1.948;1.557;9.135;24;224;-488;2;0
ZM SOCIEDADE DE CRÉDITO DIRETO S.A.;49947715;n1;S5;I;2;AGUAS LINDAS DE GOIAS;GO;03/2025;9.291;6.948;1.996;849;0;8.442;1.111;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE SAPIRANGA LTDA.;5841967;b3S;S5;I;2;SAPIRANGA;RS;03/2025;9.285;5.416;429;3.734;2.978;5.551;-38;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA SEGURANÇA PÚBLICA DE SÃO PAULO - CREDIAFAM;4804353;b3S;S5;I;2;SAO PAULO;SP;03/2025;9.265;3.366;5.777;564;0;8.701;81;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO AVIBRAS - COOPER AVIBRAS;43268960;b3S;S5;I;2;JACAREI;SP;03/2025;9.218;9.201;15;1.464;0;7.754;-56;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS DE EXTRAÇÃO DE FERRO E METAIS BÁSICOS DA REGIÃO DE CONGONHAS LTDA. - COOFERSE;71384697;b3S;S5;I;2;CONGONHAS;MG;03/2025;9.209;7.031;888;1.020;0;8.189;179;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FACULDADE DE CIÊNCIAS AGRÁRIAS E VETERINÁRIAS - CAMPUS DE JABOTICABAL/SP - COOPERFAC;57259525;b3S;S5;I;2;JABOTICABAL;SP;03/2025;9.177;8.046;828;676;0;8.501;84;0;0
RAPIDIUM SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE S.A.;40269467;n1;S5;I;2;TOLEDO;PR;03/2025;9.046;7.051;1.840;4.291;4.022;4.754;-10;2;0
ATF SOCIEDADE DE CRÉDITO DIRETO S.A.;44728700;n1;S5;I;2;PORTO ALEGRE;RS;03/2025;9.034;0;0;4.776;2.520;4.259;98;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO ALIANÇA - COOPERNITRO;52935442;b3S;S5;I;2;SAO PAULO;SP;03/2025;9.012;7.927;966;223;0;8.790;173;0;0
CRETOVALE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA VALE;28145589;b3S;S5;I;2;VITORIA;ES;03/2025;8.991;4.057;4.533;1.337;0;7.654;108;0;1
MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;34666362;n2;S4;I;2;BELEM;PA;03/2025;8.961;0;76;4.048;0;4.913;-332;2;0
HSCM - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;7693858;n1;S5;I;2;IBIA;MG;03/2025;8.937;6.604;381;1.651;0;7.286;143;2;0
APROMS NET INSTITUICAO DE PAGAMENTO LTDA.;37168145;n4;;I;2;DOURADOS;MS;03/2025;8.923;466;6.437;1.867;16;7.056;-56;1;0
UP.P SOCIEDADE DE EMPRÉSTIMO ENTRE PESSOAS S.A.;35977097;n1;S5;I;2;SAO PAULO;SP;03/2025;8.895;0;4.002;4.365;1.216;4.530;432;2;0
DAPPER - SOCIEDADE DE CRÉDITO DIRETO S/A;48529228;n1;S5;I;2;BLUMENAU;SC;03/2025;8.855;4.255;1.258;3.373;0;5.482;23;2;0
WNT CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;45854066;n2;S4;I;2;SAO PAULO;SP;03/2025;8.822;0;6.059;2.527;186;6.294;665;2;0
MULTICRED SOCIEDADE DE CRÉDITO DIRETO S.A.;38593706;n1;S5;I;2;SALVADOR;BA;03/2025;8.813;2.244;6.522;222;0;8.591;154;2;0
DUFRIO FINANCEIRA, CRÉDITO, FINANCIAMENTO E INVESTIMENTOS S.A.;35479592;n1;S5;I;2;PORTO ALEGRE;RS;03/2025;8.778;4.676;3.933;295;0;8.483;-679;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ELGIN;45045671;b3S;S5;I;2;MOGI DAS CRUZES;SP;03/2025;8.778;6.067;2.059;265;0;8.513;234;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO TELEFÔNICA;57598120;b3S;S5;I;2;SAO PAULO;SP;03/2025;8.725;7.130;850;312;0;8.413;242;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS LTDA;42100982;b3S;S5;I;2;RIO DE JANEIRO;RJ;03/2025;8.689;1.758;0;470;363;8.219;-181;0;1
DGBK CREDIT S.A. - SOCIEDADE DE CRÉDITO DIRETO.;48584954;n1;S5;I;2;SALVADOR;BA;03/2025;8.624;6.107;556;2.175;1.822;6.449;-21;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS;96409263;b3S;S5;I;2;ILHA SOLTEIRA;SP;03/2025;8.479;5.981;2.289;137;0;8.342;110;0;0
UNICRED DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;53899051;n2;S4;I;2;PORTO ALEGRE;RS;03/2025;8.370;0;8.078;5.193;0;3.177;-589;1;0
SCB CRÉDITO SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;8430732;n1;S5;I;2;FORTALEZA;CE;03/2025;8.304;6.321;0;5.769;0;2.535;32;2;0
LEND SOCIEDADE DE CRÉDITO DIRETO S.A.;37526080;n1;S5;C;2;SAO PAULO;SP;03/2025;8.295;0;1.082;7.220;7.054;1.075;1;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EATON;73077398;b3S;S5;I;2;VALINHOS;SP;03/2025;8.237;4.592;3.310;420;0;7.817;25;0;1
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN - CRED MORLAN;731320;b3S;S5;I;2;ORLANDIA;SP;03/2025;8.209;7.123;559;190;0;8.020;242;0;0
GERU SOCIEDADE DE CRÉDITO DIRETO S.A.;37763847;n1;S5;I;3;SAO PAULO;SP;03/2025;7.832;697;0;1.711;0;6.121;2;2;0
PENTAGONO S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;17343682;n2;S5;I;2;RIO DE JANEIRO;RJ;03/2025;7.735;0;6.387;2.670;0;5.065;1.694;3;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO - DIVISÃO VIDRO PLANO;48140925;b3S;S5;I;2;MAUA;SP;03/2025;7.728;4.120;3.254;458;0;7.270;140;0;0
COOPSEBRAE - COOPERATIVA DE CREDITO MUTUO DOS EMPREGADOS DO SEBRAE/PB, SEBRAE/RN, SESC/PB, SENAC/PB E SENAR/PB;41219353;b3S;S5;I;2;JOAO PESSOA;PB;03/2025;7.624;4.296;2.936;2.695;2.314;4.930;20;0;0
PEAK SOCIEDADE DE EMPRÉSTIMO ENTRE PESSOAS S.A.;44019481;n1;S5;I;2;SAO PAULO;SP;03/2025;7.596;0;0;6.425;0;1.172;35;2;0
HBI SOCIEDADE DE CRÉDITO DIRETO S/A.;4849745;n1;S5;I;2;LEOPOLDINA;MG;03/2025;7.577;1.291;22;5.517;0;2.060;494;2;0
SOLFÁCIL SOCIEDADE DE CRÉDITO DIRETO S.A.;48755901;n1;S5;I;2;SAO PAULO;SP;03/2025;7.566;1.011;0;2.364;0;5.202;-2.801;2;0
LEV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;45457891;n2;S4;I;2;SAO PAULO;SP;03/2025;7.396;0;5.489;2.604;134;4.792;-1.521;2;0
MAG INSTITUICAO DE PAGAMENTO LTDA;21995256;n4;;I;2;RIO DE JANEIRO;RJ;03/2025;7.276;0;1.826;2.046;1.248;5.230;-1.092;1;0
TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;15482499;n2;S5;I;2;IMBITUBA;SC;03/2025;7.117;0;0;1.746;0;5.371;623;9;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MOSAIC FERTILIZANTES DE UBERABA - COPERURA LTDA.;17607375;b3S;S5;I;2;UBERABA;MG;03/2025;7.050;3.579;2.242;185;0;6.865;80;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA RICLAN;6077760;b3S;S5;I;2;RIO CLARO;SP;03/2025;7.001;3.905;2.411;350;0;6.651;108;0;0
BRX CORRETORA DE CÂMBIO LTDA.;17904906;n2;S4;I;2;RIO DE JANEIRO;RJ;03/2025;6.899;0;0;5.627;0;1.272;-227;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MAGNESITA REFRATÁRIOS S.A. LTDA. - CECREM;913314;b3S;S5;I;2;CONTAGEM;MG;03/2025;6.873;1.887;4.565;466;0;6.407;26;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA OWENS CORNING FIBERGLAS AMÉRICA DO SUL;48172860;b3S;S5;I;2;RIO CLARO;SP;03/2025;6.855;4.265;2.345;1.301;1.028;5.554;42;0;0
LOAN BRASIL SOCIEDADE DE CRÉDITO DIRETO S.A.;50032584;n1;S5;C;2;MANAUS;AM;03/2025;6.818;0;18;548;0;6.269;139;2;0
MOVILEPAY SOCIEDADE DE CRÉDITO DIRETO S.A.;51556307;n1;S5;C;2;RIO DE JANEIRO;RJ;03/2025;6.771;0;946;1.535;0;5.236;1.691;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DO GRUPO DANA - COOPDANA;91018408;b3S;S5;I;2;GRAVATAI;RS;03/2025;6.678;5.297;0;114;0;6.564;144;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS ITAÚ;43446335;b3S;S5;I;2;OSASCO;SP;03/2025;6.587;1.720;4.826;558;0;6.028;145;0;0
EFX CORRETORA DE CÂMBIO LTDA.;94968518;n2;S4;I;2;SAO PAULO;SP;03/2025;6.586;0;4.448;2.089;0;4.496;60;2;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE TRANSPORTES COLETIVOS RODOVIÁRIOS DE PASSAGEIROS DO GRANDE RIO LTDA;141155;b3S;S5;I;2;SAO GONCALO;RJ;03/2025;6.501;2.105;2.269;492;0;6.008;-57;0;1
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS PROFESSORES ESTADUAIS DA REGIÃO METROPOLITANA DE PORTO ALEGRE - EDUCREDI;5419025;b3S;S5;I;2;PORTO ALEGRE;RS;03/2025;6.456;1.184;0;1.310;0;5.146;20;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO MAUÁ E EMPRESAS COLIGADAS LTDA. - COOPMAUÁ;5048575;b3S;S5;I;2;SAO GONCALO;RJ;03/2025;6.406;1.298;2.666;400;0;6.006;115;0;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA COMPANHIA INDUSTRIAL CATAGUASES E DA BAUMINAS LTDA. - COOPECIC;19495266;b3S;S5;I;2;CATAGUASES;MG;03/2025;6.347;4.441;1.610;832;0;5.516;188;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA FIAÇÃO ALPINA - COOPERALPINA;55319370;b3S;S5;I;2;MORUNGABA;SP;03/2025;6.285;3.205;2.673;411;0;5.874;192;0;0
COOPERATIVA DE CRÉDITO RURAL DO AGRESTE ALAGOANO - COOPERAGRE;8482873;b3S;S5;I;2;IGACI;AL;03/2025;6.273;5.157;1;2.201;1.843;4.072;-472;0;0
FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;36266751;n2;S4;C;2;SAO PAULO;SP;03/2025;6.243;0;2.692;697;98;5.546;-25;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE CERÂMICA - COOPASPACER;2541707;b3S;S5;I;2;SANTA GERTRUDES;SP;03/2025;6.211;4.491;1.170;1.086;876;5.125;245;0;0
ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;4684647;n2;S4;I;2;SANTOS;SP;03/2025;6.177;0;436;1.988;0;4.190;492;2;0
MAGNUM SOCIEDADE DE CRÉDITO DIRETO S.A.;44683140;n1;S5;I;2;SAO PAULO;SP;03/2025;6.154;64;0;6.082;4.527;72;-1.100;2;0
PERCAPITAL SOCIEDADE DE CRÉDITO DIRETO S.A.;48707451;n1;S5;I;2;CAMPO GRANDE;MS;03/2025;6.132;169;3.321;3.408;0;2.724;2.031;2;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS FERROVIÁRIAS NO ESTADO DE SÃO PAULO;53932869;b3S;S5;I;2;OSASCO;SP;03/2025;6.095;4.023;1.640;85;0;6.010;166;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS UNILEVER DO BRASIL;53272365;b3S;S5;I;2;VALINHOS;SP;03/2025;6.091;3.488;2.447;341;0;5.750;157;0;0
TROCKA CORRETORA DE CAMBIO LTDA.;30183111;n2;S4;I;2;RIO DE JANEIRO;RJ;03/2025;5.896;0;1.175;4.500;0;1.397;41;2;0
FONTECRED - SOCIEDADE DE CRÉDITO DIRETO S/A;33890605;n1;S5;I;2;LAGOA DA PRATA;MG;03/2025;5.835;4.268;0;2.964;0;2.871;-601;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO - COOPERMEL;1504952;b3S;S5;I;2;SAO PAULO;SP;03/2025;5.832;2.926;2.598;504;0;5.328;161;0;0
COOPERATIVA DE CRÉDITO DOS BANCÁRIOS DE SÃO PAULO E MUNICÍPIOS LIMÍTROFES;3422007;b3S;S5;I;2;SAO PAULO;SP;03/2025;5.799;2.405;3.081;3.564;3.389;2.235;-58;0;4
INTRA INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;15489568;n2;S4;C;2;SAO PAULO;SP;03/2025;5.769;0;4.558;2.872;0;2.897;-14;2;0
TRANSFERO INSTITUICAO DE PAGAMENTO LTDA.;47133056;n4;;I;2;RIO DE JANEIRO;RJ;03/2025;5.754;0;1.772;4.315;3.744;1.439;-106;1;0
N26 SOCIEDADE DE CRÉDITO DIRETO S.A.;40867163;n1;S5;I;3;SAO PAULO;SP;03/2025;5.742;0;4.420;3.836;3.608;1.907;-286;2;0
MONERY INSTITUICAO DE PAGAMENTO S.A.;46505612;n4;;I;2;BARUERI;SP;03/2025;5.687;0;5.626;134;0;5.554;70;1;0
HR DIGITAL - SOCIEDADE DE CRÉDITO DIRETO S/A;44292580;n1;S5;I;2;BRASILIA;DF;03/2025;5.662;593;360;3.183;180;2.479;-5.543;2;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.;1819799;b3S;S5;I;2;VOLTA REDONDA;RJ;03/2025;5.569;2.684;2.531;731;0;4.838;19;0;0
EXECUTIVE CORRETORA DE CÂMBIO LTDA.;19086249;n2;S5;I;2;NOVO HAMBURGO;RS;03/2025;5.538;0;27;1.866;0;3.672;167;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RECKITT BENCKISER;44223196;b3S;S5;I;2;SAO PAULO;SP;03/2025;5.522;4.335;88;58;0;5.464;40;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GERDAU - AÇOS FINOS PIRATINI;88952130;b3S;S5;I;2;CHARQUEADAS;RS;03/2025;5.506;1.824;3.554;502;0;5.004;59;0;0
BR-CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;44077014;n2;S4;C;2;SAO PAULO;SP;03/2025;5.486;0;2.679;713;0;4.773;344;2;0
IUPI INSTITUICAO DE PAGAMENTO S.A.;8323197;n4;;I;2;UBERLANDIA;MG;03/2025;5.460;0;72;82;0;5.378;-320;1;0
REMITLY CORRETORA DE CÂMBIO LTDA.;17635177;n2;S4;I;3;SAO PAULO;SP;03/2025;5.389;0;0;738;0;4.651;1.058;2;0
BMS SOCIEDADE DE CRÉDITO DIRETO S.A.;17826860;n1;S5;I;2;FORTALEZA;CE;03/2025;5.350;2.214;1.125;2.089;1.213;3.260;377;2;0
TRYBE SOCIEDADE DE CRÉDITO DIRETO S.A.;42622791;n1;S5;I;2;SAO PAULO;SP;03/2025;5.331;0;5.132;69;0;5.263;-323;2;0
CAMBIONET CORRETORA DE CÂMBIO LTDA.;14190547;n2;S5;I;2;PORTO ALEGRE;RS;03/2025;5.255;0;3.509;1.803;0;3.452;-27;4;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CNC, SESC E SENAC ADMINISTRAÇÕES NACIONAIS LTDA.;30304919;b3S;S5;I;2;RIO DE JANEIRO;RJ;03/2025;5.237;4.211;399;365;0;4.872;167;0;0
321 SOCIEDADE DE CRÉDITO DIRETO S.A.;54647259;n1;S4;C;2;PORTO ALEGRE;RS;03/2025;5.069;8;4.912;55;0;5.014;33;2;0
INTEGRAÇÃO DE CRÉDITO E COBRANÇA SOCIEDADE DE CRÉDITO DIRETO S.A.;51118615;n1;S5;I;2;SAO PAULO;SP;03/2025;5.069;192;2.470;27;0;5.041;-46;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PRODAM/SP - CREDIPRODAM;67031757;b3S;S5;I;2;SAO PAULO;SP;03/2025;5.055;705;4.164;166;0;4.889;19;0;0
BANSUR JM SOCIEDADE DE CRÉDITO DIRETO S/A;42963742;n1;S5;I;2;BELO HORIZONTE;MG;03/2025;5.032;2.050;2.697;192;0;4.840;-132;2;0
INICIADOR INSTITUICAO DE PAGAMENTO LTDA;44471172;n4;;I;2;SAO PAULO;SP;03/2025;5.025;0;1.844;791;0;4.234;496;1;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO AKZO NOBEL BRASIL - COOP AKZONOBEL;57996878;b3S;;I;2;MAUA;SP;03/2025;5.007;1.839;2.241;547;0;4.459;11;0;0
CV INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;50286774;n2;S4;I;2;SAO PAULO;SP;03/2025;4.994;0;0;280;0;4.715;-188;2;0
IDEA MAKER INSTITUICAO DE PAGAMENTO LTDA;45860531;n4;;I;2;SAO PAULO;SP;03/2025;4.929;0;4.228;168;1;4.762;-1.041;1;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DE TOLEDO E REGIÃO - CRESOL PRIMATO CREDI;53575491;b3S;S5;I;2;TOLEDO;PR;03/2025;4.926;1;1;4.777;4.652;149;0;0;2
COOPERATIVA DE CRÉDITO DOS METALÚRGICOS DO ABC - CREDABC;5740092;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;03/2025;4.890;83;0;873;627;4.017;23;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNESP - COOPUNESP;69136075;b3S;S5;I;2;RIO CLARO;SP;03/2025;4.830;2.097;2.190;918;702;3.912;60;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DOS LABORATORIOS B.BRAUN LTDA;30586895;b3S;S5;I;2;SAO GONCALO;RJ;03/2025;4.717;2.747;1.739;170;0;4.547;31;0;0
LIMINE TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;24361690;n2;S4;I;2;SAO PAULO;SP;03/2025;4.668;0;0;1.329;0;3.339;953;2;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DE ÓRGAOS GESTORES DE RECURSOS HÍDRICOS DO ESTADO DE SÃO PAULO - COOPERHIDRO;53800488;b3S;S5;I;2;SAO PAULO;SP;03/2025;4.668;2.339;1.745;496;127;4.172;-185;0;0
BAMAQ CAPITAL - SOCIEDADE DE CRÉDITO DIRETO S/A;48528314;n1;S5;I;2;CONTAGEM;MG;03/2025;4.654;269;3.133;16;0;4.638;-37;2;0
CAROL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;62237649;n2;S5;I;2;SAO PAULO;SP;03/2025;4.633;0;0;510;0;4.123;101;2;0
BCP SECURITIES DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;54541468;n2;S4;I;3;RIO DE JANEIRO;RJ;03/2025;4.519;0;128;188;0;4.331;-339;2;0
MH SOCIEDADE DE CRÉDITO DIRETO S.A.;51834986;n1;S5;I;2;CIANORTE;PR;03/2025;4.517;381;0;254;249;4.263;-205;2;0
ATICCA - SOCIEDADE DE CRÉDITO DIRETO S.A.;44478623;n1;S5;I;2;ARARAQUARA;SP;03/2025;4.463;2.993;0;1.173;908;3.290;-29;2;0
DOURADA CORRETORA DE CÂMBIO LTDA.;76641497;n2;S4;I;2;CURITIBA;PR;03/2025;4.458;0;2.274;1.629;0;2.829;344;3;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS PLASCAR;17411307;b3S;S5;I;2;JUNDIAI;SP;03/2025;4.452;1.692;2.044;963;0;3.490;32;0;0
NUMBRS SOCIEDADE DE CRÉDITO DIRETO S.A.;38129006;n1;S5;I;2;SAO PAULO;SP;03/2025;4.422;0;3.259;1.127;1.095;3.295;72;2;0
