Instituição;Código;TCB;SR;TCip;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;;;;Exposição Total (k);Índice de Capital Principal (l) = (a) / (j);Índice de Capital Nível I (m) = (c) / (j);Índice de Basileia (n) = (e) / (j);Adicional de Capital Principal;Razão de Alavancagem (o) = (c) / (k);Índice de Imobilização (p);
;;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;;;RWA para Risco Operacional (h);RWAsp (i);Ativos Ponderados pelo Risco (RWA) (j) = (f) + (g) + (h) + (i);;;;;;;;
;;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWAcva (g5);RWAdrc (g6);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4) + (g5) + (g6);;;;;;;;;;;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER JUDICIÁRIO, DO TRIBUNAL DE CONTAS ESTADUAL E DEMAIS ÓRGÃOS PÚBLICOS MUNICIPAIS, ESTADUAIS E FEDERAIS NO ESTADO DO RIO DE JANEIRO LTDA.;2000895;b3S;S5;;I;2;RIO DE JANEIRO;RJ;12/2024;NA;NA;NA;NA;95.213;217.556;NA;NA;NA;NA;NA;NA;0;10.848;0;228.404;NA;NA%;NA%;41,69%;NA;NA%;1,13%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO BRASIL - CREVISC;10143743;b3S;S5;;I;2;GUARAMIRIM;SC;12/2024;NA;NA;NA;NA;43.267;214.349;NA;NA;NA;NA;NA;NA;0;13.130;0;227.479;NA;NA%;NA%;19,02%;NA;NA%;11,15%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO RIO CLARO LTDA - SICOOB CREDICARMO;25743311;b3S;S5;;I;2;CARMO DO RIO CLARO;MG;12/2024;NA;NA;NA;NA;65.836;215.493;NA;NA;NA;NA;NA;NA;0;10.476;0;225.969;NA;NA%;NA%;29,14%;NA;NA%;9,41%
COOPERATIVA DE CRÉDITO UNICRED COOMARCA LTDA. - COOMARCA;4355489;b3S;S5;;I;2;FLORIANOPOLIS;SC;12/2024;NA;NA;NA;NA;36.296;219.194;NA;NA;NA;NA;NA;NA;0;5.710;0;224.904;NA;NA%;NA%;16,14%;NA;NA%;4,39%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL MAIS;5269976;b3S;S5;;I;2;QUILOMBO;SC;12/2024;NA;NA;NA;NA;44.286;215.502;NA;NA;NA;NA;NA;NA;0;6.715;0;222.217;NA;NA%;NA%;19,93%;NA;NA%;12,56%
COOPERATIVA DE CRÉDITO CREDIBELO LTDA. - SICOOB CREDIBELO;71237184;b3S;S5;;I;2;CAMPO BELO;MG;12/2024;NA;NA;NA;NA;43.081;209.774;NA;NA;NA;NA;NA;NA;0;11.204;0;220.977;NA;NA%;NA%;19,50%;NA;NA%;5,35%
ADVANCED CC LTDA - PRUDENCIAL;1000082004;n2;S5;;I;2;SAO PAULO;SP;12/2024;NA;NA;NA;NA;11.077;9.196;88.888;NA;NA;NA;NA;NA;88.888;121.483;0;219.566;NA;NA%;NA%;5,04%;NA;NA%;18,78%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DAS DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA. - SICOOB CECREMEF;33370115;b3S;S5;;I;2;RIO DE JANEIRO;RJ;12/2024;NA;NA;NA;NA;33.961;204.733;NA;NA;NA;NA;NA;NA;0;14.723;0;219.456;NA;NA%;NA%;15,48%;NA;NA%;13,10%
COOPERATIVA DE CRÉDITO DA GRANDE FLORIANÓPOLIS - ÚNILOS;2405189;b3S;S5;;I;2;FLORIANOPOLIS;SC;12/2024;NA;NA;NA;NA;46.941;202.448;NA;NA;NA;NA;NA;NA;0;14.520;0;216.968;NA;NA%;NA%;21,64%;NA;NA%;5,01%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PALMEIRAS E REGIÃO LTDA.;37631058;b3S;S5;;I;2;PALMEIRAS DE GOIAS;GO;12/2024;NA;NA;NA;NA;92.097;204.964;NA;NA;NA;NA;NA;NA;0;11.493;0;216.457;NA;NA%;NA%;42,55%;NA;NA%;5,99%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS ADVOGADOS LTDA. - SICOOB CREDIJUR;2480577;b3S;S5;;I;2;GOIANIA;GO;12/2024;NA;NA;NA;NA;51.082;200.346;NA;NA;NA;NA;NA;NA;0;14.193;0;214.538;NA;NA%;NA%;23,81%;NA;NA%;21,04%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA CRESOL VALE;7320890;b3S;S5;;I;2;VITOR MEIRELES;SC;12/2024;NA;NA;NA;NA;30.980;208.198;NA;NA;NA;NA;NA;NA;0;6.225;0;214.423;NA;NA%;NA%;14,45%;NA;NA%;20,99%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE ARATIBA - CRESOL ARATIBA;4565791;b3S;S5;;I;2;ARATIBA;RS;12/2024;NA;NA;NA;NA;30.417;205.900;NA;NA;NA;NA;NA;NA;0;6.141;0;212.040;NA;NA%;NA%;14,34%;NA;NA%;7,49%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DA DEFENSORIA PÚBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ;4694278;b3S;S5;;I;2;RIO DE JANEIRO;RJ;12/2024;NA;NA;NA;NA;32.298;203.205;NA;NA;NA;NA;NA;NA;0;8.316;0;211.521;NA;NA%;NA%;15,27%;NA;NA%;22,88%
QUERO-QUERO VERDECARD IP - PRUDENCIAL;1000085678;n4;;;I;2;CACHOEIRINHA;RS;12/2024;NA;NA;NA;NA;79.457;61.965;0;NA;NA;NA;NA;NA;0;0;146.120;208.085;NA;NA%;NA%;38,19%;NA;NA%;NA%
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP;3519240;b3S;S5;;I;2;BELO HORIZONTE;MG;12/2024;NA;NA;NA;NA;61.272;199.266;NA;NA;NA;NA;NA;NA;0;7.624;0;206.890;NA;NA%;NA%;29,62%;NA;NA%;1,13%
COOPERATIVA DE CRÉDITO CREDIVAZ LTDA. - SICOOB CREDIVAZ;803287;b3S;S5;;I;2;VAZANTE;MG;12/2024;NA;NA;NA;NA;55.207;195.861;NA;NA;NA;NA;NA;NA;0;11.009;0;206.870;NA;NA%;NA%;26,69%;NA;NA%;13,37%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO - SICOOB COOPERAC;8071414;b3S;S5;;I;2;RIBEIRAO PRETO;SP;12/2024;NA;NA;NA;NA;31.211;196.035;NA;NA;NA;NA;NA;NA;0;10.433;0;206.468;NA;NA%;NA%;15,12%;NA;NA%;3,94%
EBANX IP - PRUDENCIAL;1000085094;n4;;;I;2;CURITIBA;PR;12/2024;NA;NA;NA;NA;49.232;6.748;0;NA;NA;NA;NA;NA;0;0;199.163;205.911;NA;NA%;NA%;23,91%;NA;NA%;NA%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED HORIZONTES LTDA - UNICRED HORIZONTES;1526924;b3S;S5;;I;2;IJUI;RS;12/2024;NA;NA;NA;NA;62.586;192.947;NA;NA;NA;NA;NA;NA;0;9.419;0;202.366;NA;NA%;NA%;30,93%;NA;NA%;2,24%
TENTOS CFI - PRUDENCIAL;1000085788;n1;S4;;I;2;IJUI;RS;12/2024;49.466;0;49.466;0;49.466;183.507;0;0;0;0;0;0;0;18.257;0;201.763;NA;24,52%;24,52%;24,52%;5.044;NA%;3,97%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO VALE DAS ANTAS LTDA. - UNICRED PIONEIRA;94243839;b3S;S5;;I;2;CASCA;RS;12/2024;NA;NA;NA;NA;33.987;194.643;NA;NA;NA;NA;NA;NA;0;6.183;0;200.826;NA;NA%;NA%;16,92%;NA;NA%;4,43%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB CREDMISSÃO LTDA. - SICOOB CREDMISSÃO;1667352;b3S;S5;;I;2;PIRAPORA;MG;12/2024;NA;NA;NA;NA;35.524;188.465;NA;NA;NA;NA;NA;NA;0;11.780;0;200.245;NA;NA%;NA%;17,74%;NA;NA%;5,68%
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72128440;b3S;S4;;I;2;RIO DE JANEIRO;RJ;12/2024;59.336;0;59.336;0;59.336;188.852;0;0;0;0;0;0;0;11.025;0;199.877;345.076;29,69%;29,69%;29,69%;4.997;17,20%;8,60%
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE E LIVRE ADMISSÃO DO SUL DE MINAS LTDA;71418784;b3S;S5;;I;2;VARGINHA;MG;12/2024;NA;NA;NA;NA;49.545;185.354;NA;NA;NA;NA;NA;NA;0;11.830;0;197.184;NA;NA%;NA%;25,13%;NA;NA%;3,17%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PEDRO LEOPOLDO LTDA - SICOOB CREDIPEL;71441406;b3S;S5;;I;2;PEDRO LEOPOLDO;MG;12/2024;NA;NA;NA;NA;44.269;181.933;NA;NA;NA;NA;NA;NA;0;14.114;0;196.047;NA;NA%;NA%;22,58%;NA;NA%;13,68%
SICOOB CRESSEM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DA REGIÃO METROPOLITANA DO VALE DO PARAÍBA E LITORAL NORTE;54190525;b3S;S5;;I;2;SAO JOSE DOS CAMPOS;SP;12/2024;NA;NA;NA;NA;107.185;178.612;NA;NA;NA;NA;NA;NA;0;17.426;0;196.039;NA;NA%;NA%;54,68%;NA;NA%;8,07%
COOPERATIVA DE CRÉDITO DO VALE DOS PINHAIS - SICOOB VALE DOS PINHAIS;86791837;b3S;S5;;I;2;CACADOR;SC;12/2024;NA;NA;NA;NA;25.434;185.867;NA;NA;NA;NA;NA;NA;0;9.827;0;195.693;NA;NA%;NA%;13,00%;NA;NA%;12,14%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTA CRUZ DAS PALMEIRAS E REGIÃO;6910457;b3S;S5;;I;2;SANTA CRUZ DAS PALMEIRAS;SP;12/2024;NA;NA;NA;NA;26.908;185.098;NA;NA;NA;NA;NA;NA;0;9.517;0;194.615;NA;NA%;NA%;13,83%;NA;NA%;11,92%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO NOS ESTADOS DE ALAGOAS, SERGIPE E BAHIA - SICOOB LESTE;2493000;b3S;S5;;I;2;MACEIO;AL;12/2024;NA;NA;NA;NA;64.336;180.620;NA;NA;NA;NA;NA;NA;0;13.913;0;194.532;NA;NA%;NA%;33,07%;NA;NA%;9,89%
PAGUEVELOZ IP - PRUDENCIAL;1000086505;n4;;;I;3;BLUMENAU;SC;12/2024;NA;NA;NA;NA;66.361;47.468;0;NA;NA;NA;NA;NA;0;0;146.437;193.904;NA;NA%;NA%;34,22%;NA;NA%;NA%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO;62928320;b3S;S5;;I;2;SAO PAULO;SP;12/2024;NA;NA;NA;NA;198.948;180.104;NA;NA;NA;NA;NA;NA;0;8.659;0;188.764;NA;NA%;NA%;105,40%;NA;NA%;0,02%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS GERAIS E CAMPO DO MEIO LTDA - SICOOB CREDCAM;71146450;b3S;S5;;I;2;CAMPOS GERAIS;MG;12/2024;NA;NA;NA;NA;38.030;180.659;NA;NA;NA;NA;NA;NA;0;7.662;0;188.321;NA;NA%;NA%;20,19%;NA;NA%;12,91%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE JATAÍ E REGIÃO LTDA.;10143499;b3S;S5;;I;2;JATAI;GO;12/2024;NA;NA;NA;NA;36.281;177.481;NA;NA;NA;NA;NA;NA;0;10.305;0;187.786;NA;NA%;NA%;19,32%;NA;NA%;15,72%
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS NO ESTADO DA BAHIA LTDA. - SICOOB CRED EXECUTIVO;4321309;b3S;S5;;I;2;SALVADOR;BA;12/2024;NA;NA;NA;NA;34.452;177.765;NA;NA;NA;NA;NA;NA;0;9.006;0;186.771;NA;NA%;NA%;18,45%;NA;NA%;3,23%
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS - CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;S4;;I;2;GOIANIA;GO;12/2024;124.376;0;124.376;0;124.376;186.255;0;0;0;0;0;0;0;0;0;186.255;1.565.021;66,78%;66,78%;66,78%;4.656;7,95%;1,19%
COOPERATIVA DE CRÉDITO DE TIROS E MATUTINA LTDA.- SICOOB CREDITIROS;42880617;b3S;S5;;I;2;TIROS;MG;12/2024;NA;NA;NA;NA;39.364;178.009;NA;NA;NA;NA;NA;NA;0;7.725;0;185.734;NA;NA%;NA%;21,19%;NA;NA%;7,24%
NOVA FUTURA CTVM LTDA - PRUDENCIAL;1000083759;n2;S4;;I;2;SAO PAULO;SP;12/2024;32.906;0;32.906;0;32.906;20.921;748;0;89;0;0;437;1.274;163.177;0;185.372;NA;17,75%;17,75%;17,75%;4.634;NA%;10,21%
F D GOLD DTVM LTDA - PRUDENCIAL;1000083993;n2;S4;1;I;2;SAO PAULO;SP;12/2024;16.552;0;16.552;0;16.552;1.616;110.509;0;0;0;0;9.494;120.003;63.559;0;185.179;NA;8,94%;8,94%;8,94%;4.629;NA%;2,00%
PLANNER - PRUDENCIAL;1000080587;n1;S4;1;C;2;SAO PAULO;SP;12/2024;15.343;0;15.343;0;15.343;7.502;13;0;38;0;0;2.124;2.175;173.820;1.038;184.534;NA;8,31%;8,31%;8,31%;4.613;NA%;8,67%
COOPERATIVA DE CRÉDITO DO VALE DO SÃO FRANCISCO - SICREDI VALE DO SÃO FRANCISCO;4237413;b3S;S4;;I;2;PETROLINA;PE;12/2024;52.423;0;52.423;0;52.423;182.137;0;0;0;0;0;0;0;1.062;0;183.199;417.898;28,62%;28,62%;28,62%;4.580;12,54%;14,45%
COOPERATIVA E ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA. - CREDISIS/CREDIPLAN;97259253;b3S;S5;;I;2;PASSO FUNDO;RS;12/2024;NA;NA;NA;NA;38.633;175.055;NA;NA;NA;NA;NA;NA;0;7.384;0;182.439;NA;NA%;NA%;21,18%;NA;NA%;2,56%
HEDGEPOINT GLOBAL MARKETS DTVM - PRUDENCIAL;1000085197;n2;S4;;I;3;CAMPINAS;SP;12/2024;27.781;0;27.781;0;27.781;14.859;0;0;0;0;0;0;0;166.666;0;181.525;NA;15,30%;15,30%;15,30%;4.538;NA%;9,77%
COOPERATIVA DE CRÉDITO SICOOB NORTE SUL LTDA;2876918;b3S;S5;;I;2;GANDU;BA;12/2024;NA;NA;NA;NA;28.425;168.437;NA;NA;NA;NA;NA;NA;0;11.229;0;179.666;NA;NA%;NA%;15,82%;NA;NA%;19,11%
OM DTVM LTDA - PRUDENCIAL;1000084239;n2;S4;;I;2;SAO PAULO;SP;12/2024;37.901;0;37.901;0;37.901;21.106;43.797;0;133;0;0;4.051;47.981;110.165;0;179.252;NA;21,14%;21,14%;21,14%;4.481;NA%;1,11%
BEES IP - PRUDENCIAL;1000087731;n4;;;I;3;SAO PAULO;SP;12/2024;NA;NA;NA;NA;37.932;44.345;0;NA;NA;NA;NA;NA;0;0;133.758;178.103;NA;NA%;NA%;21,30%;NA;NA%;NA%
SICREDI CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV DAS INST PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA E DAS DEMAIS INSTITUIÇÕES E ÓRGÃOS PÚBLICOS NO ESTADO DA PARAÍBA;3428338;b3S;S4;;I;2;CAMPINA GRANDE;PB;12/2024;64.332;0;64.332;0;64.332;178.061;0;0;0;0;0;0;0;0;0;178.061;314.137;36,13%;36,13%;36,13%;4.452;20,48%;4,36%
EQI INVESTIMENTOS CTVM - PRUDENCIAL;1000087119;n2;S4;;C;2;SAO PAULO;SP;12/2024;71.886;0;71.886;0;71.886;97.769;0;0;19.491;0;0;50.601;70.092;9.661;0;177.522;NA;40,49%;40,49%;40,49%;4.438;NA%;39,86%
TREVISO CC S.A. - PRUDENCIAL;1000081885;n2;S4;;I;2;SAO PAULO;SP;12/2024;24.333;0;24.333;0;24.333;3.562;41.766;0;9;0;0;4.286;46.061;124.918;0;174.541;NA;13,94%;13,94%;13,94%;4.364;NA%;10,84%
COOPERATIVA DE CRÉDITO COOPCRED;53623781;b3S;S5;;I;2;VALPARAISO;SP;12/2024;NA;NA;NA;NA;31.650;160.840;NA;NA;NA;NA;NA;NA;0;12.742;0;173.582;NA;NA%;NA%;18,23%;NA;NA%;11,77%
FINAMAX S.A. CFI - PRUDENCIAL;1000083436;n1;S5;;I;2;JUNDIAI;SP;12/2024;NA;NA;NA;NA;29.902;154.678;NA;NA;NA;NA;NA;NA;0;18.076;0;172.753;NA;NA%;NA%;17,31%;NA;NA%;1,93%
BK IP - PRUDENCIAL;1000088101;n4;;;I;2;BARUERI;SP;12/2024;NA;NA;NA;NA;38.012;127.976;0;NA;NA;NA;NA;NA;0;0;43.662;171.638;NA;NA%;NA%;22,15%;NA;NA%;NA%
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;S5;;I;2;ROLANDIA;PR;12/2024;NA;NA;NA;NA;60.449;165.306;NA;NA;NA;NA;NA;NA;0;6.245;0;171.551;NA;NA%;NA%;35,24%;NA;NA%;8,88%
COOPERATIVA DE CRÉDITO VALE DO CANOAS - SICOOB/SC CREDICANOAS;707903;b3S;S5;;I;2;ABDON BATISTA;SC;12/2024;NA;NA;NA;NA;35.743;162.199;NA;NA;NA;NA;NA;NA;0;7.977;0;170.176;NA;NA%;NA%;21,00%;NA;NA%;7,29%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRANSAMAZÔNICA - CRESOL TRANSAMAZÔNICA;24431221;b3S;S5;;I;2;PACAJA;PA;12/2024;NA;NA;NA;NA;27.455;151.426;NA;NA;NA;NA;NA;NA;0;15.425;0;166.851;NA;NA%;NA%;16,45%;NA;NA%;10,15%
COOPERATIVA DE CRÉDITO HORIZONTE - SICOOB HORIZONTE;7194313;b3S;S5;;I;2;ARAPONGAS;PR;12/2024;NA;NA;NA;NA;28.089;151.247;NA;NA;NA;NA;NA;NA;0;14.191;0;165.438;NA;NA%;NA%;16,98%;NA;NA%;9,89%
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO GORUTUBA LTDA - SICOOB CREDIVAG;25404542;b3S;S5;;I;2;JANAUBA;MG;12/2024;NA;NA;NA;NA;61.333;152.447;NA;NA;NA;NA;NA;NA;0;11.778;0;164.225;NA;NA%;NA%;37,35%;NA;NA%;12,47%
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DE SAÚDE E DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUL DE MINAS LTDA. - UNICRED PROGRESSO;71432926;b3S;S5;;I;2;UBERABA;MG;12/2024;NA;NA;NA;NA;33.727;154.164;NA;NA;NA;NA;NA;NA;0;7.966;0;162.130;NA;NA%;NA%;20,80%;NA;NA%;22,52%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL DESENVOLVIMENTO;5425526;b3S;S5;;I;2;CONCORDIA;SC;12/2024;NA;NA;NA;NA;21.848;155.480;NA;NA;NA;NA;NA;NA;0;6.582;0;162.062;NA;NA%;NA%;13,48%;NA;NA%;15,39%
COOPERATIVA DE CRÉDITO RURAL DE IRAÍ DE MINAS LTDA -SICOOB CREDIMIL;71207740;b3S;S5;;I;2;IRAI DE MINAS;MG;12/2024;NA;NA;NA;NA;55.539;155.588;NA;NA;NA;NA;NA;NA;0;5.566;0;161.154;NA;NA%;NA%;34,46%;NA;NA%;1,18%
PLANTAE CFI - PRUDENCIAL;1000085630;n1;S4;1;I;2;PRESIDENTE PRUDENTE;SP;12/2024;26.429;0;26.429;0;26.429;143.936;0;0;0;0;0;0;0;16.659;0;160.595;NA;16,46%;16,46%;16,46%;4.015;NA%;1,02%
COOPERATIVA DE CRÉDITO DO SUDOESTE BAIANO LTDA - SICOOB CREDICONQUISTA;2282165;b3S;S5;;I;2;VITORIA DA CONQUISTA;BA;12/2024;NA;NA;NA;NA;39.199;147.933;NA;NA;NA;NA;NA;NA;0;12.564;0;160.497;NA;NA%;NA%;24,42%;NA;NA%;12,27%
ALESTA SOCIEDADE DE CREDITO DIRETO - PRUDENCIAL;1000085379;n1;S5;;I;3;JAGUARIUNA;SP;12/2024;NA;NA;NA;NA;149.021;135.048;NA;NA;NA;NA;NA;NA;0;25.154;0;160.202;NA;NA%;NA%;93,02%;NA;NA%;0,00%
SUL AMERICA INVEST DTVM S.A. - PRUDENCIAL;1000084026;n2;S4;;I;3;SAO PAULO;SP;12/2024;209.405;0;209.405;0;209.405;62.138;0;0;0;0;0;0;0;96.994;0;159.133;NA;131,59%;131,59%;131,59%;7.957;NA%;19,90%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUDESTE MAIS;4079285;b3S;S5;;I;2;ITAJUBA;MG;12/2024;NA;NA;NA;NA;23.490;149.595;NA;NA;NA;NA;NA;NA;0;8.693;0;158.288;NA;NA%;NA%;14,84%;NA;NA%;13,15%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE SÃO VALENTIM - CRESOL SÃO VALENTIM;3015152;b3S;S5;;I;2;SAO VALENTIM;RS;12/2024;NA;NA;NA;NA;24.573;151.923;NA;NA;NA;NA;NA;NA;0;5.627;0;157.549;NA;NA%;NA%;15,60%;NA;NA%;14,39%
COOPERATIVA DE CRÉDITO CREDICAMPINA LTDA. - SICOOB CREDICAMPINA;1609345;b3S;S5;;I;2;CAMPINA VERDE;MG;12/2024;NA;NA;NA;NA;29.061;151.606;NA;NA;NA;NA;NA;NA;0;5.489;0;157.095;NA;NA%;NA%;18,50%;NA;NA%;8,67%
COOPERATIVA DE CREDITO DO MERCADO IMOBILIÁRIO - SICOOB IMOB.VC;14913919;b3S;S5;;I;2;BELO HORIZONTE;MG;12/2024;NA;NA;NA;NA;55.788;146.647;NA;NA;NA;NA;NA;NA;0;10.390;0;157.037;NA;NA%;NA%;35,53%;NA;NA%;0,76%
CREDISAN COOPERATIVA DE CRÉDITO;62109566;b3S;S5;;I;2;SAO JOAO DA BOA VISTA;SP;12/2024;NA;NA;NA;NA;57.688;143.096;NA;NA;NA;NA;NA;NA;0;13.006;0;156.102;NA;NA%;NA%;36,96%;NA;NA%;16,35%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL INOVAÇÃO;5070112;b3S;S5;;I;2;CORONEL MARTINS;SC;12/2024;NA;NA;NA;NA;26.942;149.968;NA;NA;NA;NA;NA;NA;0;6.073;0;156.042;NA;NA%;NA%;17,27%;NA;NA%;43,74%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI INTEGRAÇÃO BAHIA - SICREDI INTEGRAÇÃO BAHIA;97489280;b3S;S4;;I;2;ITABUNA;BA;12/2024;49.309;0;49.309;0;49.309;155.516;0;0;0;0;0;0;0;163;0;155.679;305.030;31,67%;31,67%;31,67%;3.892;16,17%;23,46%
FAIR CC S.A. - PRUDENCIAL;1000081919;n2;S4;;I;2;SAO PAULO;SP;12/2024;35.806;0;35.806;0;35.806;18.794;1.152;0;259;0;0;5.527;6.939;128.160;0;153.892;NA;23,27%;23,27%;23,27%;3.847;NA%;0,53%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB COOPJUS LTDA.;25363615;b3S;S5;;I;2;BELO HORIZONTE;MG;12/2024;NA;NA;NA;NA;71.176;145.657;NA;NA;NA;NA;NA;NA;0;7.704;0;153.360;NA;NA%;NA%;46,41%;NA;NA%;8,64%
BRINKS PAY IP - PRUDENCIAL;1000086811;n4;;;I;3;SAO PAULO;SP;12/2024;NA;NA;NA;NA;18.899;119.050;0;NA;NA;NA;NA;NA;0;0;33.719;152.769;NA;NA%;NA%;12,37%;NA;NA%;NA%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO;52046299;b3S;S5;;I;2;SAO PAULO;SP;12/2024;NA;NA;NA;NA;139.664;144.050;NA;NA;NA;NA;NA;NA;0;7.107;0;151.157;NA;NA%;NA%;92,40%;NA;NA%;0,06%
TRUSTEE/BANVOX - PRUDENCIAL;1000086354;n2;S4;;C;2;SAO PAULO;SP;12/2024;29.684;0;29.684;0;29.684;32.573;0;0;456;0;0;330;786;117.153;0;150.512;NA;19,72%;19,72%;19,72%;3.763;NA%;13,76%
COOPERATIVA DE CREDITO POTIGUAR - SICOOB POTIGUAR;2382755;b3S;S5;;I;2;NATAL;RN;12/2024;NA;NA;NA;NA;36.267;138.458;NA;NA;NA;NA;NA;NA;0;10.908;0;149.367;NA;NA%;NA%;24,28%;NA;NA%;8,92%
COOPERATIVA DE CRÉDITO LIVRE ADMISSÃO SICOOB OURICRED;2179673;b3S;S5;;I;2;OURINHOS;SP;12/2024;NA;NA;NA;NA;23.312;142.465;NA;NA;NA;NA;NA;NA;0;5.329;0;147.794;NA;NA%;NA%;15,77%;NA;NA%;11,79%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BANDEIRANTES - SICREDI BANDEIRANTES SP;4853988;b3S;S4;;I;2;SAO CARLOS;SP;12/2024;34.656;0;34.656;2.988;37.645;144.368;0;0;0;0;0;0;0;3.369;0;147.738;281.807;23,46%;23,46%;25,48%;3.693;12,30%;14,61%
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204963;b3S;S5;;I;2;SEARA;SC;12/2024;NA;NA;NA;NA;22.987;142.889;NA;NA;NA;NA;NA;NA;0;4.262;0;147.151;NA;NA%;NA%;15,62%;NA;NA%;9,03%
OXY CH - PRUDENCIAL;1000085520;n1;S4;;I;2;PORTO ALEGRE;RS;12/2024;39.047;0;39.047;0;39.047;83.324;0;0;0;0;0;0;0;62.827;0;146.150;NA;26,72%;26,72%;26,72%;3.654;NA%;1,98%
