Instituição;Código;TCB;SR;TCip;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;;;;Exposição Total (k);Índice de Capital Principal (l) = (a) / (j);Índice de Capital Nível I (m) = (c) / (j);Índice de Basileia (n) = (e) / (j);Adicional de Capital Principal;Razão de Alavancagem (o) = (c) / (k);Índice de Imobilização (p);
;;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;;;RWA para Risco Operacional (h);RWAsp (i);Ativos Ponderados pelo Risco (RWA) (j) = (f) + (g) + (h) + (i);;;;;;;;
;;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWAcva (g5);RWAdrc (g6);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4) + (g5) + (g6);;;;;;;;;;;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA CIA. DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO - CREDIPRODESP;67915868;b3S;S5;;I;2;TABOAO DA SERRA;SP;09/2024;NA;NA;NA;NA;21.624;19.546;NA;NA;NA;NA;NA;NA;0;1.458;0;21.004;NA;NA%;NA%;102,95%;NA;NA%;0,34%
SENSO CCVM S.A. - PRUDENCIAL;1000082750;n2;S4;;I;2;RIO DE JANEIRO;RJ;09/2024;13.499;0;13.499;0;13.499;5.279;0;0;876;7.273;0;0;8.149;7.442;0;20.870;NA;64,68%;64,68%;64,68%;522;NA%;0,96%
COOPERATIVA DE CRÉDITO SICOOB CREDMETAL;3535065;b3S;S5;;I;2;OSASCO;SP;09/2024;NA;NA;NA;NA;9.704;17.912;NA;NA;NA;NA;NA;NA;0;2.251;0;20.162;NA;NA%;NA%;48,13%;NA;NA%;5,01%
IB CCTVM - PRUDENCIAL;1000084765;n2;S4;1;I;2;SAO PAULO;SP;09/2024;2.472;0;2.472;0;2.472;806;3.157;0;174;0;0;1.695;5.026;14.175;0;20.007;NA;12,35%;12,35%;12,35%;500;NA%;9,49%
FFA SCMEPP LTDA - PRUDENCIAL;1000084569;n1;S5;;I;2;SAO PAULO;SP;09/2024;NA;NA;NA;NA;3.365;12.574;NA;NA;NA;NA;NA;NA;0;7.214;0;19.788;NA;NA%;NA%;17,01%;NA;NA%;0,76%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COMPANHIA BRASILEIRA DE ALUMÍNIO;54335401;b3S;S5;;I;2;ALUMINIO;SP;09/2024;NA;NA;NA;NA;21.017;18.305;NA;NA;NA;NA;NA;NA;0;1.264;0;19.568;NA;NA%;NA%;107,40%;NA;NA%;4,92%
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE SÃO PAULO - COOPERALESP;4791645;b3S;S5;;I;2;SAO PAULO;SP;09/2024;NA;NA;NA;NA;22.461;18.430;NA;NA;NA;NA;NA;NA;0;1.010;0;19.440;NA;NA%;NA%;115,54%;NA;NA%;0,02%
COMPREV CFI - PRUDENCIAL;1000086244;n1;S5;;I;2;RIO DE JANEIRO;RJ;09/2024;NA;NA;NA;NA;31.505;19.179;NA;NA;NA;NA;NA;NA;0;55;0;19.234;NA;NA%;NA%;163,79%;NA;NA%;0,00%
EXECUTIVE CC LTDA. - PRUDENCIAL;1000082468;n2;S5;;I;2;NOVO HAMBURGO;RS;09/2024;NA;NA;NA;NA;3.367;1.058;1.527;NA;NA;NA;NA;NA;1.527;16.040;0;18.625;NA;NA%;NA%;18,08%;NA;NA%;3,95%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA VILLARES METALS;53846242;b3S;S5;;I;2;SUMARE;SP;09/2024;NA;NA;NA;NA;22.549;17.615;NA;NA;NA;NA;NA;NA;0;963;0;18.578;NA;NA%;NA%;121,37%;NA;NA%;0,07%
SISPAY IP - PRUDENCIAL;1000087528;n4;;;I;2;SAO PAULO;SP;09/2024;NA;NA;NA;NA;4.239;15.038;0;NA;NA;NA;NA;NA;0;0;3.433;18.471;NA;NA%;NA%;22,95%;NA;NA%;NA%
LABOR CC - PRUDENCIAL;1000082073;n2;S5;;I;2;RECIFE;PE;09/2024;NA;NA;NA;NA;6.732;966;10.333;NA;NA;NA;NA;NA;10.333;7.064;0;18.364;NA;NA%;NA%;36,66%;NA;NA%;0,24%
LIMINE TRUST DTVM  - PRUDENCIAL;1000084617;n2;S4;;I;2;SAO PAULO;SP;09/2024;1.997;0;1.997;0;1.997;1.764;0;0;4;0;0;1;5;16.298;0;18.066;NA;11,06%;11,06%;11,06%;452;NA%;15,95%
COOPERATIVA DE CREDITO RURAL DE GUACUI - CREDIGUAÇUÍ;32422628;b3S;S5;;I;2;GUACUI;ES;09/2024;NA;NA;NA;NA;8.776;17.090;NA;NA;NA;NA;NA;NA;0;835;0;17.925;NA;NA%;NA%;48,96%;NA;NA%;2,28%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS DE PINHÃO - CRESERV-PINHÃO;4831810;b3S;S5;;I;2;PINHAO;PR;09/2024;NA;NA;NA;NA;7.659;16.822;NA;NA;NA;NA;NA;NA;0;1.095;0;17.918;NA;NA%;NA%;42,75%;NA;NA%;2,68%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS APOSENTADOS, PENSIONISTAS E IDOSOS - SICOOB COOPERNAPI;16564240;b3S;S5;;I;2;SAO PAULO;SP;09/2024;NA;NA;NA;NA;2.628;17.242;NA;NA;NA;NA;NA;NA;0;667;0;17.909;NA;NA%;NA%;14,67%;NA;NA%;0,44%
PROTEGE PAY CASH IP PRUDENCIAL;1000086969;n4;;;I;2;SAO PAULO;SP;09/2024;NA;NA;NA;NA;2.296;13.509;0;NA;NA;NA;NA;NA;0;0;4.359;17.868;NA;NA%;NA%;12,85%;NA;NA%;NA%
FINVEST DTVM - PRUDENCIAL;1000085544;n2;S4;1;C;2;SAO PAULO;SP;09/2024;4.627;0;4.627;0;4.627;1.582;0;0;0;0;0;2.276;2.276;13.660;0;17.518;NA;26,41%;26,41%;26,41%;438;NA%;0,00%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DO GRUPO ECONÔMICO RHODIA - CREDIRHODIA;57563728;b3S;S5;;I;2;PAULINIA;SP;09/2024;NA;NA;NA;NA;15.262;15.764;NA;NA;NA;NA;NA;NA;0;1.536;0;17.301;NA;NA%;NA%;88,22%;NA;NA%;0,13%
UZZIPAY IP - PRUDENCIAL;1000086763;n4;;;I;2;PORTO VELHO;RO;09/2024;NA;NA;NA;NA;5.570;15.336;0;NA;NA;NA;NA;NA;0;0;1.834;17.170;NA;NA%;NA%;32,44%;NA;NA%;NA%
ACTIVTRADES CCTVM - PRUDENCIAL;1000085977;n2;S4;;I;2;FLORIANOPOLIS;SC;09/2024;10.582;0;10.582;0;10.582;5.333;0;0;35;0;0;285;319;11.225;0;16.877;NA;62,70%;62,70%;62,70%;422;NA%;9,98%
ARC CORRETORA CAMBIO S.A. - PRUDENCIAL;1000082066;n2;S4;;I;2;SANTOS;SP;09/2024;4.397;0;4.397;0;4.397;425;308;0;0;832;0;937;2.077;14.317;0;16.820;NA;26,14%;26,14%;26,14%;420;NA%;3,09%
COOPERATIVA DE CREDITO RURAL DE IBIAM - SULCREDI/IBIAM;8240446;b3S;S5;;I;2;IBIAM;SC;09/2024;NA;NA;NA;NA;4.326;15.557;NA;NA;NA;NA;NA;NA;0;1.226;0;16.782;NA;NA%;NA%;25,78%;NA;NA%;7,00%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TICKET SERVIÇOS COMÉRCIO E ADMINISTRAÇÃO;57440521;b3S;S5;;I;2;SAO PAULO;SP;09/2024;NA;NA;NA;NA;13.355;16.116;NA;NA;NA;NA;NA;NA;0;620;0;16.736;NA;NA%;NA%;79,79%;NA;NA%;0,12%
COOPERATIVA DE CRÉDITO DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO LTDA. - MAGICREDI-RJ;5040680;b3S;S5;;I;2;RIO DE JANEIRO;RJ;09/2024;NA;NA;NA;NA;9.458;16.041;NA;NA;NA;NA;NA;NA;0;655;0;16.696;NA;NA%;NA%;56,65%;NA;NA%;1,50%
HINOVA PAY IP - PRUDENCIAL;1000086220;n4;;;I;2;BELO HORIZONTE;MG;09/2024;NA;NA;NA;NA;8.995;7.654;0;NA;NA;NA;NA;NA;0;0;8.964;16.618;NA;NA%;NA%;54,13%;NA;NA%;NA%
COBANSA CH S.A. - PRUDENCIAL;1000081878;n1;S5;;I;2;SAO PAULO;SP;09/2024;NA;NA;NA;NA;3.788;15.606;NA;NA;NA;NA;NA;NA;0;1.002;0;16.608;NA;NA%;NA%;22,81%;NA;NA%;0,02%
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA MINERAÇÃO RIO DO NORTE;4998845;b3S;S5;;I;2;ORIXIMINA;PA;09/2024;NA;NA;NA;NA;19.286;15.550;NA;NA;NA;NA;NA;NA;0;750;0;16.300;NA;NA%;NA%;118,32%;NA;NA%;1,33%
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS MUNICIPAIS DA GRANDE VITÓRIA/ES;1235921;b3S;S5;;I;2;VITORIA;ES;09/2024;NA;NA;NA;NA;16.655;15.412;NA;NA;NA;NA;NA;NA;0;855;0;16.267;NA;NA%;NA%;102,39%;NA;NA%;15,44%
DASCAM CC LTDA - PRUDENCIAL;1000081964;n2;S5;;I;2;SAO PAULO;SP;09/2024;NA;NA;NA;NA;3.390;4.437;0;NA;NA;NA;NA;NA;0;11.583;0;16.019;NA;NA%;NA%;21,16%;NA;NA%;3,01%
ASPECIR SCMEPP LTDA. - PRUDENCIAL;1000083058;n1;S5;;I;2;PORTO ALEGRE;RS;09/2024;NA;NA;NA;NA;14.788;13.592;NA;NA;NA;NA;NA;NA;0;2.385;0;15.977;NA;NA%;NA%;92,56%;NA;NA%;5,38%
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES PÚBLICOS NO ESPÍRITO SANTO - CREDFEDERAL;2083914;b3S;S5;;I;2;VILA VELHA;ES;09/2024;NA;NA;NA;NA;5.095;15.342;NA;NA;NA;NA;NA;NA;0;411;0;15.753;NA;NA%;NA%;32,34%;NA;NA%;0,26%
FIDD DTVM - PRUDENCIAL;1000085458;n2;S4;;I;2;SAO PAULO;SP;09/2024;1.382;0;1.382;0;1.382;5.174;0;0;0;0;0;0;0;10.555;0;15.729;NA;8,78%;8,78%;8,78%;393;NA%;12,33%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DO GRUPO EMPRESARIAL A COSTA LTDA.;20062766;b3S;S5;;I;2;VISCONDE DO RIO BRANCO;MG;09/2024;NA;NA;NA;NA;21.110;14.564;NA;NA;NA;NA;NA;NA;0;1.037;0;15.602;NA;NA%;NA%;135,31%;NA;NA%;0,16%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS EM JOÃO MONLEVADE LTDA. - COPREMON;18310649;b3S;S5;;I;2;JOAO MONLEVADE;MG;09/2024;NA;NA;NA;NA;17.047;14.728;NA;NA;NA;NA;NA;NA;0;789;0;15.517;NA;NA%;NA%;109,86%;NA;NA%;0,07%
COOPERATIVA DE ECONOMIA E CRÉDÍTO MÚTUO DOS FUNCIONÁRIOS DA MWM TUPY DO BRASIL;59620708;b3S;S5;;I;2;SAO PAULO;SP;09/2024;NA;NA;NA;NA;18.000;14.639;NA;NA;NA;NA;NA;NA;0;752;0;15.391;NA;NA%;NA%;116,96%;NA;NA%;0,04%
FACEBOOK INSTITUICAO PAGAMENTO - PRUDENCIAL;1000085692;n4;;;I;2;SAO PAULO;SP;09/2024;NA;NA;NA;NA;11.386;13.997;0;NA;NA;NA;NA;NA;0;0;1.389;15.386;NA;NA%;NA%;74,00%;NA;NA%;NA%
H.H.PICCHIONI - PRUDENCIAL;1000080226;n2;S4;;I;2;BELO HORIZONTE;MG;09/2024;3.122;0;3.122;0;3.122;2.041;5.116;0;0;2;0;241;5.359;7.886;0;15.286;NA;20,43%;20,43%;20,43%;382;NA%;25,17%
COOPERATIVA DE CRÉDITO E SERVIÇOS FINANCEIROS DE CURITIBA E REGIÃO METROPOLITANA;5097757;b3S;S5;;I;2;CURITIBA;PR;09/2024;NA;NA;NA;NA;8.525;14.256;NA;NA;NA;NA;NA;NA;0;947;0;15.204;NA;NA%;NA%;56,07%;NA;NA%;3,37%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO JAL LTDA.;5548335;b3S;S5;;I;2;SAO JOAO DE MERITI;RJ;09/2024;NA;NA;NA;NA;18.015;14.102;NA;NA;NA;NA;NA;NA;0;956;0;15.058;NA;NA%;NA%;119,64%;NA;NA%;21,88%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA UNIÃO BRASILEIRA DE EDUCAÇÃO E ENSINO, UNIÃO NORTE BRASILEIRA DE EDUCAÇÃO E CULTURA & UNIÃO BRASILEIRA DE EDUCAÇÃO CATÓLICA LTDA - COOMAR;2588819;b3S;S5;;I;2;BELO HORIZONTE;MG;09/2024;NA;NA;NA;NA;15.380;14.251;NA;NA;NA;NA;NA;NA;0;696;0;14.947;NA;NA%;NA%;102,90%;NA;NA%;1,04%
SUPERBID PAY IP - PRUDENCIAL;1000086749;n4;;;I;2;SAO PAULO;SP;09/2024;NA;NA;NA;NA;5.601;4.045;0;NA;NA;NA;NA;NA;0;0;10.560;14.605;NA;NA%;NA%;38,35%;NA;NA%;NA%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS METALÚRGICAS DE MATÃO - METALCOOPERCRED;53505681;b3S;S5;;I;2;MATAO;SP;09/2024;NA;NA;NA;NA;16.325;13.021;NA;NA;NA;NA;NA;NA;0;1.492;0;14.512;NA;NA%;NA%;112,49%;NA;NA%;0,19%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CEMIG E DAS INDÚSTRIAS METALÚRGICAS E DE MATERIAL ELÉTRICO E DOS SERVIDORES PÚBLICOS MUNICIPAIS DE JUIZ DE FORA LTDA. - SICOOB CECREMEC;17502881;b3S;S5;;I;2;BELO HORIZONTE;MG;09/2024;NA;NA;NA;NA;8.634;12.630;NA;NA;NA;NA;NA;NA;0;1.848;0;14.478;NA;NA%;NA%;59,63%;NA;NA%;4,84%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS CONTROLADAS E COLIGADAS DA USINA SANTA ADELIA - USAGRO;68969625;b3S;S5;;I;2;JABOTICABAL;SP;09/2024;NA;NA;NA;NA;14.224;13.008;NA;NA;NA;NA;NA;NA;0;1.466;0;14.474;NA;NA%;NA%;98,27%;NA;NA%;0,08%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA CEBRACE;53184438;b3S;S5;;I;2;JACAREI;SP;09/2024;NA;NA;NA;NA;17.837;13.509;NA;NA;NA;NA;NA;NA;0;831;0;14.340;NA;NA%;NA%;124,39%;NA;NA%;0,33%
TRINUS CAPITAL DTVM - PRUDENCIAL;1000084631;n1;S4;1;C;2;GOIANIA;GO;09/2024;11.112;0;11.112;0;11.112;911;0;0;60;0;0;733;793;6.984;5.424;14.113;NA;78,74%;78,74%;78,74%;353;NA%;0,62%
CAMBIONET CC LTDA - PRUDENCIAL;1000082286;n2;S5;;I;2;PORTO ALEGRE;RS;09/2024;NA;NA;NA;NA;3.381;498;309;NA;NA;NA;NA;NA;309;13.263;0;14.070;NA;NA%;NA%;24,03%;NA;NA%;9,12%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE ORLÂNDIA - CRED SERV;946465;b3S;S5;;I;2;ORLANDIA;SP;09/2024;NA;NA;NA;NA;16.196;12.642;NA;NA;NA;NA;NA;NA;0;1.175;0;13.817;NA;NA%;NA%;117,21%;NA;NA%;0,42%
COOPERATIVA DE CRÉDITO COOPHARMA;2814832;b3S;S5;;I;2;SAO PAULO;SP;09/2024;NA;NA;NA;NA;15.973;13.169;NA;NA;NA;NA;NA;NA;0;608;0;13.777;NA;NA%;NA%;115,94%;NA;NA%;0,06%
J17 SCD - PRUDENCIAL;1000085616;n1;S5;1;I;2;LONDRINA;PR;09/2024;NA;NA;NA;NA;10.790;12.304;NA;NA;NA;NA;NA;NA;0;910;201;13.414;NA;NA%;NA%;80,44%;NA;NA%;1,76%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO BAYER LTDA;73631483;b3S;S5;;I;2;BELFORD ROXO;RJ;09/2024;NA;NA;NA;NA;14.953;12.446;NA;NA;NA;NA;NA;NA;0;957;0;13.403;NA;NA%;NA%;111,57%;NA;NA%;0,03%
DUFRIO CFI - PRUDENCIAL;1000085324;n1;S5;;I;2;PORTO ALEGRE;RS;09/2024;NA;NA;NA;NA;9.979;8.795;NA;NA;NA;NA;NA;NA;0;4.583;0;13.378;NA;NA%;NA%;74,59%;NA;NA%;0,16%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS MUNICIPAIS DE ITAPIRA - CREDITA;2115870;b3S;S5;;I;2;ITAPIRA;SP;09/2024;NA;NA;NA;NA;15.158;12.667;NA;NA;NA;NA;NA;NA;0;662;0;13.329;NA;NA%;NA%;113,73%;NA;NA%;0,11%
COPERCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS ZILLO LORENZETTI;58022195;b3S;S5;;I;2;LENCOIS PAULISTA;SP;09/2024;NA;NA;NA;NA;12.975;11.948;NA;NA;NA;NA;NA;NA;0;1.162;0;13.110;NA;NA%;NA%;98,96%;NA;NA%;1,19%
OPEA SCD - PRUDENCIAL;1000085269;n1;S5;;I;2;SAO PAULO;SP;09/2024;NA;NA;NA;NA;4.707;823;NA;NA;NA;NA;NA;NA;0;3.695;8.561;13.078;NA;NA%;NA%;35,99%;NA;NA%;0,00%
HR DIGITAL SCD - PRUDENCIAL;1000085908;n1;S5;1;I;2;BRASILIA;DF;09/2024;NA;NA;NA;NA;7.395;11.634;NA;NA;NA;NA;NA;NA;0;1.356;56;13.046;NA;NA%;NA%;56,68%;NA;NA%;0,18%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO FEDERAL NO ESTADO DO ESPÍRITO SANTO - CREDES;3639902;b3S;S5;;I;2;VITORIA;ES;09/2024;NA;NA;NA;NA;12.530;12.150;NA;NA;NA;NA;NA;NA;0;884;0;13.034;NA;NA%;NA%;96,13%;NA;NA%;3,40%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PETROLEIROS NO ESTADO DE MINAS GERAIS LTDA. - COPETRO;26758433;b3S;S5;;I;2;BELO HORIZONTE;MG;09/2024;NA;NA;NA;NA;14.934;12.409;NA;NA;NA;NA;NA;NA;0;589;0;12.998;NA;NA%;NA%;114,89%;NA;NA%;0,16%
GOLCRED - PRUDENCIAL;1000080965;n1;S5;;I;2;SAO JOSE;SC;09/2024;NA;NA;NA;NA;5.122;10.252;NA;NA;NA;NA;NA;NA;0;2.089;0;12.341;NA;NA%;NA%;41,50%;NA;NA%;7,45%
DIBRAN DTVM LTDA - PRUDENCIAL;1000083845;n2;S4;;I;2;SAO PAULO;SP;09/2024;15.344;0;15.344;0;15.344;8.531;66;0;1;0;0;41;107;3.674;0;12.312;NA;124,63%;124,63%;124,63%;308;NA%;0,15%
SOCIAL BANK BANCO MULTIPLO - PRUDENCIAL;1000081641;b1;S4;1;I;2;SALVADOR;BA;09/2024;17.195;0;17.195;0;17.195;7.535;0;0;0;0;0;0;0;4.769;0;12.304;20.144;139,75%;139,75%;139,75%;615;85,36%;0,08%
FAMILIA PAULISTA CI S.A. - PRUDENCIAL;1000083429;n1;S5;;I;2;SANTOS;SP;09/2024;NA;NA;NA;NA;10.085;10.859;NA;NA;NA;NA;NA;NA;0;1.413;0;12.272;NA;NA%;NA%;82,18%;NA;NA%;1,51%
MONOPÓLIO CC - PRUDENCIAL;1000084356;n2;S4;;I;2;BELEM;PA;09/2024;5.133;0;5.133;0;5.133;100;6.929;0;0;0;0;52;6.981;5.091;0;12.172;NA;42,17%;42,17%;42,17%;609;NA%;0,09%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASTRAZENECA DO BRASIL;1288797;b3S;S5;;I;2;COTIA;SP;09/2024;NA;NA;NA;NA;13.506;11.566;NA;NA;NA;NA;NA;NA;0;594;0;12.160;NA;NA%;NA%;111,07%;NA;NA%;0,00%
BRX CC LTDA. - PRUDENCIAL;1000082413;n2;S4;;I;2;RIO DE JANEIRO;RJ;09/2024;1.382;0;1.382;0;1.382;165;734;0;0;0;0;0;734;11.222;0;12.120;NA;11,40%;11,40%;11,40%;303;NA%;0,53%
TYCOON TECHNOLOGY IP - PRUDENCIAL;1000087274;n4;;;I;2;CURITIBA;PR;09/2024;NA;NA;NA;NA;-2.206;2.641;0;NA;NA;NA;NA;NA;0;0;9.408;12.049;NA;NA%;NA%;-18,31%;NA;NA%;NA%
BR-CAPITAL DTVM S.A. - PRUDENCIAL;1000083814;n2;S4;;C;2;SAO PAULO;SP;09/2024;4.386;0;4.386;0;4.386;1.352;0;0;1;15;0;749;764;9.838;0;11.954;NA;36,70%;36,70%;36,70%;299;NA%;17,15%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  EMPREGADOS DA TUPY MINAS GERAIS LTDA. E NEMAK ALUMÍNIO DO BRASIL LTDA.;4249235;b3S;S5;;I;2;BETIM;MG;09/2024;NA;NA;NA;NA;15.774;11.174;NA;NA;NA;NA;NA;NA;0;656;0;11.830;NA;NA%;NA%;133,34%;NA;NA%;0,02%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ELEVADORES ATLAS SCHINDLER LTDA.;42107706;b3S;S5;;I;2;RIO DE JANEIRO;RJ;09/2024;NA;NA;NA;NA;14.573;11.032;NA;NA;NA;NA;NA;NA;0;781;0;11.814;NA;NA%;NA%;123,36%;NA;NA%;0,09%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES PORTUARIOS DA GRANDE VITORIA - CREDESTIVA.;3844699;b3S;S5;;I;2;VITORIA;ES;09/2024;NA;NA;NA;NA;10.786;10.825;NA;NA;NA;NA;NA;NA;0;960;0;11.785;NA;NA%;NA%;91,53%;NA;NA%;2,89%
FFCRED SCD - PRUDENCIAL;1000085489;n1;S5;1;I;2;ERECHIM;RS;09/2024;NA;NA;NA;NA;7.848;10.218;NA;NA;NA;NA;NA;NA;0;601;722;11.541;NA;NA%;NA%;68,00%;NA;NA%;1,31%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SBF LTDA. - COOPER ATIVA SBF;2232228;b3S;S5;;I;2;SAO PAULO;SP;09/2024;NA;NA;NA;NA;12.261;10.472;NA;NA;NA;NA;NA;NA;0;1.002;0;11.474;NA;NA%;NA%;106,86%;NA;NA%;0,05%
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DE ELEVADORES ATLAS;43730498;b3S;S5;;I;2;SAO PAULO;SP;09/2024;NA;NA;NA;NA;18.669;10.628;NA;NA;NA;NA;NA;NA;0;815;0;11.443;NA;NA%;NA%;163,15%;NA;NA%;0,01%
COOPERATIVA DE CREDITO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;27302181;b3S;S5;;I;2;VITORIA;ES;09/2024;NA;NA;NA;NA;10.149;10.356;NA;NA;NA;NA;NA;NA;0;1.055;0;11.412;NA;NA%;NA%;88,93%;NA;NA%;1,70%
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA COMLURB LTDA;29341260;b3S;S5;;I;2;RIO DE JANEIRO;RJ;09/2024;NA;NA;NA;NA;13.436;10.728;NA;NA;NA;NA;NA;NA;0;662;0;11.390;NA;NA%;NA%;117,97%;NA;NA%;1,09%
PAY BROKERS IP - PRUDENCIAL;1000087762;n4;;;I;2;CURITIBA;PR;09/2024;NA;NA;NA;NA;1.628;10.773;0;NA;NA;NA;NA;NA;0;0;484;11.258;NA;NA%;NA%;14,46%;NA;NA%;NA%
FIDUCIA SCMEPP LTDA - PRUDENCIAL;1000083010;n1;S5;;I;2;SOROCABA;SP;09/2024;NA;NA;NA;NA;7.958;3.515;NA;NA;NA;NA;NA;NA;0;3.705;3.995;11.216;NA;NA%;NA%;70,95%;NA;NA%;5,48%
IP4Y IP - PRUDENCIAL;1000087841;n4;;;I;2;GUARULHOS;SP;09/2024;NA;NA;NA;NA;5.382;3.069;0;NA;NA;NA;NA;NA;0;0;8.136;11.204;NA;NA%;NA%;48,04%;NA;NA%;NA%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MEMBROS DO MINISTÉRIO PÚBLICO DE SÃO PAULO - PROMOCRED;4478231;b3S;S5;;I;2;SAO PAULO;SP;09/2024;NA;NA;NA;NA;11.009;10.531;NA;NA;NA;NA;NA;NA;0;544;0;11.074;NA;NA%;NA%;99,41%;NA;NA%;5,14%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE POÇOS DE CALDAS LTDA. - COOPOÇOS;41791005;b3S;S5;;I;2;POCOS DE CALDAS;MG;09/2024;NA;NA;NA;NA;9.722;9.617;NA;NA;NA;NA;NA;NA;0;1.422;0;11.039;NA;NA%;NA%;88,07%;NA;NA%;0,43%
Z-ON SCD - PRUDENCIAL;1000087267;n1;S5;1;I;2;CURITIBA;PR;09/2024;NA;NA;NA;NA;10.616;9.924;NA;NA;NA;NA;NA;NA;0;992;0;10.917;NA;NA%;NA%;97,24%;NA;NA%;0,00%
PAGME IP - PRUDENCIAL;1000087542;n4;;;I;2;PORTO ALEGRE;RS;09/2024;NA;NA;NA;NA;5.009;1.455;0;NA;NA;NA;NA;NA;0;0;9.246;10.702;NA;NA%;NA%;46,81%;NA;NA%;NA%
COOPERATIVA DE CRÉDITO, POUPANÇA E SERVIÇOS FINANCEIROS;5491616;b3S;S5;;I;2;MINEIROS;GO;09/2024;NA;NA;NA;NA;1.660;10.093;NA;NA;NA;NA;NA;NA;0;608;0;10.701;NA;NA%;NA%;15,51%;NA;NA%;38,93%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO SISTEMA FIERGS - CRESUL;92675578;b3S;S5;;I;2;PORTO ALEGRE;RS;09/2024;NA;NA;NA;NA;14.937;9.895;NA;NA;NA;NA;NA;NA;0;723;0;10.618;NA;NA%;NA%;140,68%;NA;NA%;0,05%
